example_idx	token_idx	side	target_cst_idx	token	saliency_contrast_prob_diff	saliency_kl_divergence	attention_base	input_x_gradient_contrast_prob_diff	input_x_gradient_kl_divergence	is_supporting_context	is_example_correct
204	57	S	7	▁h	0.0849	0.1202	0.0011	-0.005	-0.0071	0	0
204	58	S	7	mm	0.1084	0.1534	0.0005	0.0035	0.0046	0	0
204	59	S	7	?	0.1065	0.1514	0.0002	0.0218	0.0314	0	0
204	60	S	7	▁Your	0.334	0.4687	0.0014	-0.0567	-0.08	0	0
204	61	S	7	▁campaign	0.2948	0.4201	0.0014	0.0096	0.0137	0	0
204	62	S	7	▁against	0.5909	0.8385	0.0031	0.0057	0.0091	0	0
204	63	S	7	▁Mit	1.5527	2.2069	0.0042	0.178	0.252	0	0
204	64	S	7	hri	2.1495	3.0559	0.0012	0.3028	0.4274	0	0
204	65	S	7	date	2.1639	3.0741	0.0035	0.0672	0.0956	0	0
204	66	S	7	s	0.8379	1.1909	0.0067	0.0209	0.0309	0	0
204	67	S	7	▁and	0.4543	0.6483	0.0024	0.0122	0.0162	0	0
204	68	S	7	▁	0.4051	0.5739	0.0022	0.0486	0.0687	0	0
204	69	S	7	um	0.525	0.7464	0.0034	-0.0267	-0.0375	0	0
204	70	S	7	▁other	0.3274	0.4664	0.0049	-0.0366	-0.0527	0	0
204	71	S	7	▁adventures	0.813	1.157	0.0046	-0.0548	-0.0787	1	0
204	72	S	7	.	0.1855	0.2629	0.0027	0.0175	0.0251	0	0
205	0	S	3	▁In	0.0004	0.0011	0.0	0.0001	0.0002	0	1
205	1	S	3	▁the	0.0021	0.0069	0.0	-0.0002	-0.0003	0	1
205	2	S	3	▁past	0.002	0.0063	0.0001	0.0002	0.0005	0	1
205	3	S	3	▁three	0.001	0.0034	0.0	0.0	-0.0003	0	1
205	4	S	3	▁months	0.0023	0.0072	0.0	-0.0001	-0.001	0	1
205	5	S	3	,	0.0004	0.0016	0.0	0.0	-0.0002	0	1
205	6	S	3	▁two	0.0013	0.0063	0.0003	0.0	-0.0	0	1
205	7	S	3	▁women	0.0046	0.0205	0.0013	0.0001	0.0006	0	1
205	8	S	3	▁in	0.0006	0.0042	0.0	0.0001	0.0008	0	1
205	9	S	3	▁their	0.0037	0.0103	0.0001	0.0003	0.0008	0	1
205	10	S	3	▁late	0.0015	0.0057	0.0001	-0.0002	0.0006	0	1
205	11	S	3	▁20	0.0011	0.0053	0.0001	-0.0	0.0	0	1
205	12	S	3	s	0.0012	0.004	0.0	-0.0	-0.0002	0	1
205	13	S	3	▁were	0.001	0.0043	0.0001	-0.0001	-0.0009	0	1
205	14	S	3	▁killed	0.0046	0.019	0.0001	0.0001	-0.001	0	1
205	15	S	3	.	0.0006	0.0042	0.0	-0.0	-0.0005	0	1
205	16	S	3	▁Both	0.0015	0.0077	0.0005	-0.0	-0.0003	0	1
205	17	S	3	▁of	0.0013	0.0092	0.0001	0.0002	0.0011	0	1
205	18	S	3	▁these	0.0019	0.013	0.0008	-0.0	0.0007	0	1
205	19	S	3	▁women	0.0058	0.0434	0.004	-0.0003	-0.002	1	1
205	20	S	3	▁were	0.0018	0.0141	0.0002	0.0002	0.0027	0	1
205	21	S	3	▁stra	0.0021	0.0099	0.0003	-0.0002	-0.0002	0	1
205	22	S	3	ng	0.001	0.0047	0.0	0.0	0.0004	0	1
205	23	S	3	led	0.0034	0.0073	0.0	-0.0004	-0.0011	0	1
205	24	S	3	,	0.0005	0.0021	0.0	-0.0	0.0001	0	1
205	25	S	3	▁their	0.0048	0.0149	0.0001	0.0001	-0.0	0	1
205	26	S	3	▁bodies	0.0082	0.028	0.0004	0.0	-0.0019	0	1
205	27	S	3	▁both	0.0017	0.0055	0.0001	-0.0	-0.0003	0	1
205	28	S	3	▁found	0.0012	0.0039	0.0001	0.0	-0.0004	0	1
205	29	S	3	▁in	0.0005	0.0018	0.0	-0.0	-0.0	0	1
205	30	S	3	▁a	0.0025	0.0058	0.0	0.0001	0.0001	0	1
205	31	S	3	▁dense	0.0033	0.0099	0.0004	-0.0	0.0001	0	1
205	32	S	3	▁wood	0.0042	0.0169	0.0002	-0.0003	-0.0006	0	1
205	33	S	3	ed	0.0017	0.0054	0.0001	0.0001	0.001	0	1
205	34	S	3	▁area	0.0026	0.0076	0.0001	0.0001	0.0	0	1
205	35	S	3	.	0.0007	0.0029	0.0001	0.0	0.0004	0	1
205	36	S	3	▁However	0.0017	0.0058	0.0003	-0.0002	-0.0004	0	1
205	37	S	3	,	0.0005	0.0024	0.0001	-0.0	0.0001	0	1
205	38	S	3	▁we	0.0026	0.0066	0.0009	-0.0003	-0.0012	0	1
205	39	S	3	▁were	0.0015	0.0045	0.0004	-0.0	0.0006	0	1
205	40	S	3	▁unable	0.0023	0.0079	0.0002	-0.0001	-0.0003	0	1
205	41	S	3	▁to	0.0022	0.0041	0.0	0.0	0.0004	0	1
205	42	S	3	▁find	0.0019	0.0038	0.0001	0.0003	0.0002	0	1
205	43	S	3	▁any	0.0014	0.0048	0.0007	0.0001	-0.0001	0	1
205	44	S	3	▁other	0.0011	0.0041	0.0003	-0.0001	-0.0007	0	1
205	45	S	3	▁evidence	0.0061	0.0215	0.0011	0.0006	0.0015	0	1
205	46	S	3	▁which	0.002	0.0063	0.0005	-0.0001	-0.0004	0	1
205	47	S	3	▁connected	0.0044	0.015	0.0015	0.0003	-0.0006	0	1
205	48	S	3	▁these	0.0045	0.0115	0.0022	-0.0007	-0.0014	0	1
205	49	S	3	▁two	0.0021	0.0098	0.0025	-0.0001	0.0004	0	1
205	50	S	3	▁women	0.0052	0.0265	0.0023	0.0006	0.0022	1	1
205	51	S	3	.	0.001	0.0055	0.0004	0.0	0.0001	0	1
205	52	S	3	▁Until	0.0078	0.0302	0.0007	0.0006	0.0042	0	1
205	53	S	3	▁we	0.0023	0.0094	0.0012	0.0002	0.0005	0	1
205	54	S	3	▁found	0.0024	0.0076	0.0004	-0.0	-0.0005	0	1
205	55	S	3	▁this	0.0021	0.0079	0.0005	0.0002	-0.0	0	1
205	56	S	3	.	0.0019	0.0083	0.0012	0.0001	0.0003	0	1
205	57	S	3	▁Both	0.0053	0.0213	0.01	0.0001	-0.0005	0	1
205	58	S	3	▁of	0.0035	0.0157	0.0049	-0.0004	-0.0025	0	1
205	59	S	3	▁these	0.0051	0.0235	0.0072	-0.0007	-0.0026	0	1
205	60	S	3	▁women	0.0074	0.072	0.0117	-0.0001	-0.004	1	1
205	61	S	3	▁had	0.0047	0.019	0.0125	-0.0005	-0.0007	0	1
205	62	S	3	▁profiles	0.0134	0.0522	0.0163	-0.0013	-0.0083	0	1
206	0	S	0	▁Oh	0.0633	0.0169	0.0006	-0.0088	-0.0024	0	1
206	1	S	0	,	0.0284	0.009	0.0002	-0.0044	-0.0014	0	1
206	2	S	0	▁my	0.0536	0.0142	0.0004	0.0015	-0.0004	0	1
206	3	S	0	▁god	0.211	0.0359	0.0017	-0.0127	-0.0074	0	1
206	4	S	0	.	0.0263	0.0092	0.0001	-0.0036	-0.0012	0	1
206	5	S	0	▁That	0.0555	0.0118	0.0004	-0.0114	-0.0	0	1
206	6	S	0	▁was	0.101	0.0215	0.0005	0.0164	0.0004	0	1
206	7	S	0	▁so	0.0691	0.0157	0.0004	0.006	-0.0008	0	1
206	8	S	0	▁dull	0.1665	0.0284	0.0005	-0.0166	-0.0034	0	1
206	9	S	0	.	0.0299	0.0072	0.0001	-0.004	-0.0009	0	1
206	10	S	0	▁It	0.0337	0.0085	0.0005	-0.0042	0.0008	0	1
206	11	S	0	▁was	0.0848	0.0201	0.0008	0.0123	0.002	0	1
206	12	S	0	...	0.0346	0.0078	0.0015	0.0032	-0.0006	0	1
206	13	S	0	▁boring	0.1672	0.0353	0.0008	-0.0023	-0.0015	0	1
206	14	S	0	.	0.0487	0.0098	0.0002	-0.005	0.0006	0	1
206	15	S	0	▁You	0.0289	0.0103	0.0016	0.0012	0.0016	0	1
206	16	S	0	▁did	0.0707	0.0225	0.0006	0.0149	0.0054	0	1
206	17	S	0	...	0.0369	0.0108	0.0015	0.0059	0.0013	0	1
206	18	S	0	▁you	0.0638	0.0199	0.0014	0.0054	0.0019	0	1
206	19	S	0	▁did	0.0589	0.0166	0.0003	0.0108	0.0028	0	1
206	20	S	0	▁warn	0.2269	0.0662	0.0031	-0.0115	-0.0103	0	1
206	21	S	0	▁me	0.054	0.01	0.0008	0.0027	0.0008	0	1
206	22	S	0	,	0.035	0.0072	0.0002	-0.0002	0.0008	0	1
206	23	S	0	▁but	0.0632	0.0139	0.0003	0.0055	-0.0021	0	1
206	24	S	0	,	0.044	0.0118	0.0009	-0.0	-0.0003	0	1
206	25	S	0	▁I	0.0538	0.0137	0.0016	-0.0028	-0.0003	0	1
206	26	S	0	▁mean	0.2014	0.03	0.0013	0.0151	0.001	0	1
206	27	S	0	...	0.1263	0.0199	0.0011	0.0165	-0.0016	0	1
206	28	S	0	▁that	0.3425	0.04	0.0046	0.0397	0.0012	0	1
206	29	S	0	▁joke	0.7798	0.1017	0.0033	-0.0002	-0.0068	0	1
206	30	S	0	...	0.2165	0.0271	0.0024	0.039	0.005	0	1
206	31	S	0	▁what	0.224	0.0434	0.0024	-0.0085	0.0032	0	1
206	32	S	0	▁was	0.2787	0.0363	0.0024	0.0208	0.001	0	1
206	33	S	0	▁that	0.4067	0.0614	0.0049	0.0225	0.0031	0	1
206	34	S	0	▁joke	0.8281	0.1235	0.0032	0.0067	-0.0045	1	1
206	35	S	0	?	0.3808	0.0394	0.0012	0.005	0.0028	0	1
206	36	S	0	▁The	0.3783	0.0412	0.0063	-0.0398	0.002	0	1
206	37	S	0	▁pro	0.2121	0.03	0.0068	-0.0138	0.0009	0	1
206	38	S	0	ct	0.3273	0.0423	0.0008	-0.0053	-0.0018	0	1
206	39	S	0	ologist	0.8895	0.0922	0.0046	-0.0343	-0.0031	0	1
206	40	S	0	▁and	0.2791	0.0274	0.0171	-0.0437	-0.0008	0	1
206	41	S	0	▁the	0.2305	0.0394	0.0108	-0.0243	-0.0014	0	1
206	42	S	0	▁flowers	0.5284	0.1077	0.0169	-0.017	0.0007	0	1
206	43	S	0	.	0.1756	0.0715	0.0351	-0.0123	0.0031	0	1
207	0	S	6	▁This	0.128	0.2104	0.0	-0.0078	0.0128	0	0
207	1	S	6	▁Dinner	0.2021	0.3336	0.0001	0.0225	-0.0371	0	0
207	2	S	6	▁for	0.0653	0.1077	0.0	-0.0031	0.0051	0	0
207	3	S	6	▁Free	0.0739	0.1209	0.0	-0.0079	0.0131	0	0
207	4	S	6	▁Speech	0.2755	0.4528	0.0001	0.006	-0.0095	0	0
207	5	S	6	▁was	0.0948	0.1568	0.0	0.0056	-0.0097	0	0
207	6	S	6	▁in	0.0264	0.0436	0.0	-0.0013	0.0021	0	0
207	7	S	6	▁fact	0.0631	0.1042	0.0	-0.0017	0.0028	0	0
207	8	S	6	▁dinner	0.7361	1.2125	0.0	0.0854	-0.14	0	0
207	9	S	6	▁for	0.0656	0.1089	0.0	0.0061	-0.01	0	0
207	10	S	6	▁Julian	0.4071	0.6719	0.0008	0.0838	-0.138	0	0
207	11	S	6	'	0.0314	0.0517	0.0	0.0022	-0.0038	0	0
207	12	S	6	s	0.0521	0.0861	0.0	-0.0025	0.0041	0	0
207	13	S	6	▁sex	0.0755	0.1245	0.0	0.0016	-0.0027	0	0
207	14	S	6	▁offense	0.1104	0.1826	0.0	-0.0024	0.0041	0	0
207	15	S	6	▁defense	0.1348	0.2224	0.0001	-0.0256	0.0425	0	0
207	16	S	6	▁fund	0.1383	0.2294	0.0	-0.0091	0.0153	0	0
207	17	S	6	.	0.0982	0.1625	0.0	-0.0017	0.0029	0	0
207	18	S	6	▁No	0.3537	0.5879	0.0	-0.0536	0.0895	0	0
207	19	S	6	▁one	0.1234	0.2025	0.0	-0.0045	0.0073	0	0
207	20	S	6	▁knows	0.2148	0.3536	0.0	-0.0172	0.0282	0	0
207	21	S	6	▁now	0.1369	0.2246	0.0	-0.0145	0.0237	0	0
207	22	S	6	▁whether	0.1466	0.2416	0.0	0.0069	-0.0115	0	0
207	23	S	6	▁money	0.136	0.2243	0.0	0.0043	-0.0072	0	0
207	24	S	6	▁given	0.0447	0.0741	0.0	0.0005	-0.0011	0	0
207	25	S	6	▁to	0.0496	0.0816	0.0	-0.0029	0.0045	0	0
207	26	S	6	▁WikiLeaks	0.6509	1.0719	0.0015	-0.0073	0.0112	0	0
207	27	S	6	▁is	0.1659	0.2735	0.0	-0.0283	0.0473	0	0
207	28	S	6	▁going	0.0822	0.1347	0.0	-0.0112	0.0183	0	0
207	29	S	6	▁to	0.0685	0.1128	0.0	-0.0134	0.022	0	0
207	30	S	6	▁Julian	0.2832	0.468	0.0007	0.0334	-0.0555	0	0
207	31	S	6	▁or	0.0699	0.1154	0.0	0.0051	-0.0085	0	0
207	32	S	6	▁elsewhere	0.2458	0.4053	0.0	-0.0201	0.0328	0	0
207	33	S	6	.	0.1988	0.3265	0.0	-0.0006	0.0011	0	0
207	34	S	6	▁Julian	1.3504	2.2117	0.0017	0.365	-0.5965	0	0
207	35	S	6	'	0.1855	0.3037	0.0	-0.0161	0.0263	0	0
207	36	S	6	s	0.0983	0.1616	0.0001	-0.0058	0.0096	0	0
207	37	S	6	▁legal	0.2025	0.333	0.0003	-0.0072	0.0114	0	0
207	38	S	6	▁trouble	0.2627	0.4329	0.0002	0.0443	-0.0728	0	0
207	39	S	6	s	0.0577	0.0953	0.0001	-0.0046	0.0075	0	0
207	40	S	6	▁made	0.314	0.5172	0.0	-0.0141	0.023	0	0
207	41	S	6	▁him	0.2058	0.3382	0.0	-0.0013	0.0024	0	0
207	42	S	6	▁more	0.0421	0.0697	0.0	-0.0089	0.015	0	0
207	43	S	6	▁famous	0.1258	0.2074	0.0	-0.0015	0.0022	0	0
207	44	S	6	▁than	0.0956	0.1573	0.0	-0.0098	0.0158	0	0
207	45	S	6	▁ever	0.1646	0.2713	0.0	0.0031	-0.0048	0	0
207	46	S	6	,	0.0648	0.1066	0.0	-0.0063	0.0104	0	0
207	47	S	6	▁but	0.0449	0.0738	0.0	-0.0026	0.0046	0	0
207	48	S	6	▁they	0.1067	0.176	0.0001	-0.0034	0.0046	0	0
207	49	S	6	▁also	0.1011	0.1667	0.0001	-0.0101	0.0168	0	0
207	50	S	6	▁intensified	0.48	0.7912	0.0001	-0.0407	0.0663	0	0
207	51	S	6	▁his	0.107	0.1744	0.0002	-0.0212	0.0342	0	0
207	52	S	6	▁differences	0.1222	0.2017	0.0003	-0.0025	0.0041	0	0
207	53	S	6	▁with	0.0711	0.1171	0.0001	-0.0063	0.0105	0	0
207	54	S	6	▁his	0.1249	0.2049	0.0004	-0.0055	0.0085	0	0
207	55	S	6	▁former	0.0737	0.1217	0.0001	0.0002	-0.0005	0	0
207	56	S	6	▁media	0.2204	0.3633	0.0008	0.0053	-0.0085	0	0
207	57	S	6	▁partners	0.1815	0.2993	0.0004	0.0188	-0.031	0	0
207	58	S	6	.	0.1527	0.2516	0.0	0.0053	-0.0089	0	0
207	59	S	6	▁They	0.2851	0.4606	0.0002	0.0036	-0.0052	0	0
207	60	S	6	▁defended	0.3089	0.5051	0.0004	-0.0263	0.0429	0	0
207	61	S	6	▁his	0.0975	0.1602	0.0002	-0.0004	0.0001	0	0
207	62	S	6	▁right	0.078	0.1278	0.0001	-0.0024	0.0041	0	0
207	63	S	6	▁to	0.0501	0.0824	0.0	0.0029	-0.0048	0	0
207	64	S	6	▁publish	0.1742	0.2877	0.0002	-0.0151	0.0247	0	0
207	65	S	6	▁but	0.0769	0.1253	0.0	0.0083	-0.0128	0	0
207	66	S	6	▁began	0.3849	0.6363	0.0005	0.0308	-0.0519	0	0
207	67	S	6	▁to	0.0593	0.0977	0.0001	0.0051	-0.0084	0	0
207	68	S	6	▁turn	0.1187	0.1957	0.0001	0.0146	-0.0241	0	0
207	69	S	6	▁on	0.1155	0.1906	0.0001	0.0	-0.0001	0	0
207	70	S	6	▁Assange	0.6441	1.0623	0.0017	0.0384	-0.0637	0	0
207	71	S	6	▁himself	0.2521	0.4155	0.0003	0.0055	-0.009	0	0
207	72	S	6	.	0.1289	0.2126	0.0001	0.0183	-0.0302	0	0
207	73	S	6	▁I	0.1885	0.3076	0.0002	-0.0104	0.0169	0	0
207	74	S	6	'	0.0685	0.1132	0.0001	-0.0054	0.0087	0	0
207	75	S	6	ve	0.4677	0.7696	0.0002	0.0023	-0.0031	0	0
207	76	S	6	▁been	0.1587	0.2616	0.0005	-0.0055	0.0092	0	0
207	77	S	6	▁close	0.3369	0.5549	0.0004	-0.0007	0.0017	0	0
207	78	S	6	▁enough	0.5701	0.9377	0.0002	-0.0067	0.0104	0	0
207	79	S	6	▁to	0.2699	0.4451	0.0001	0.0157	-0.0256	0	0
207	80	S	6	▁see	0.5655	0.9322	0.0004	0.0808	-0.1325	0	0
207	81	S	6	▁the	0.7935	1.3071	0.002	0.1015	-0.1671	0	0
207	82	S	6	▁was	2.2042	3.6291	0.0013	0.1338	-0.2227	1	0
207	83	S	6	ps	2.7568	4.5305	0.0042	0.0862	-0.1417	1	0
207	84	S	6	▁around	0.837	1.3768	0.0014	0.0973	-0.1592	0	0
207	85	S	6	▁the	0.381	0.6277	0.0012	0.0537	-0.0881	0	0
207	86	S	6	▁jam	0.8988	1.4796	0.0008	0.0075	-0.0127	0	0
207	87	S	6	▁here	0.9145	1.4979	0.0026	-0.0433	0.0719	0	0
207	88	S	6	.	0.3396	0.5661	0.0015	0.0148	-0.0241	0	0
208	0	S	0	▁Jake	0.2841	0.6537	0.0027	-0.0428	-0.1019	0	1
208	1	S	0	s	0.0482	0.1131	0.0008	-0.0097	-0.0231	0	1
208	2	S	0	▁put	0.0194	0.0459	0.0004	-0.001	-0.0024	0	1
208	3	S	0	▁him	0.0832	0.1933	0.0004	-0.0107	-0.0254	0	1
208	4	S	0	▁on	0.0242	0.0573	0.0004	-0.0023	-0.0053	0	1
208	5	S	0	▁a	0.0649	0.1523	0.0004	-0.014	-0.0343	0	1
208	6	S	0	▁boat	0.172	0.4086	0.0018	-0.0051	-0.0126	0	1
208	7	S	0	.	0.0276	0.0648	0.0002	-0.0033	-0.0076	0	1
208	8	S	0	▁He	0.0354	0.0809	0.0002	-0.0002	-0.0004	0	1
208	9	S	0	'	0.0177	0.0402	0.0003	0.0022	0.0054	0	1
208	10	S	0	s	0.0424	0.0967	0.0002	0.0056	0.0126	0	1
208	11	S	0	▁probably	0.0903	0.2096	0.0006	0.0029	0.0073	0	1
208	12	S	0	▁on	0.0204	0.0475	0.0002	0.0024	0.0057	0	1
208	13	S	0	▁another	0.0417	0.0965	0.0004	-0.0057	-0.0136	0	1
208	14	S	0	▁continent	0.183	0.4376	0.0034	-0.0059	-0.0162	0	1
208	15	S	0	▁by	0.0269	0.0612	0.0003	-0.0011	-0.0024	0	1
208	16	S	0	▁now	0.0717	0.1494	0.0003	0.0117	0.0227	0	1
208	17	S	0	.	0.0299	0.0682	0.0001	0.0015	0.0034	0	1
208	18	S	0	▁You	0.0307	0.0698	0.0007	-0.0042	-0.0096	0	1
208	19	S	0	'	0.0163	0.0373	0.0005	-0.0031	-0.0072	0	1
208	20	S	0	re	0.0226	0.0517	0.0002	-0.0053	-0.012	0	1
208	21	S	0	▁not	0.029	0.0674	0.0007	-0.0044	-0.0106	0	1
208	22	S	0	▁gonna	0.2164	0.4997	0.0002	-0.0328	-0.0783	0	1
208	23	S	0	▁find	0.0513	0.1184	0.001	-0.0048	-0.011	0	1
208	24	S	0	▁Brig	0.2634	0.6065	0.0062	-0.0059	-0.0141	0	1
208	25	S	0	gs	0.1231	0.2871	0.0078	0.0066	0.0151	0	1
208	26	S	0	▁on	0.0282	0.0668	0.0007	0.0016	0.0037	0	1
208	27	S	0	▁any	0.0655	0.1565	0.0014	-0.0063	-0.014	0	1
208	28	S	0	▁map	0.0813	0.1919	0.0027	0.0102	0.0248	0	1
208	29	S	0	.	0.0318	0.0754	0.0002	0.0005	0.0018	0	1
208	30	S	0	▁I	0.0286	0.0641	0.0009	-0.0012	-0.0022	0	1
208	31	S	0	'	0.0135	0.0302	0.0006	0.0009	0.0018	0	1
208	32	S	0	m	0.0272	0.0613	0.0007	-0.0021	-0.0047	0	1
208	33	S	0	▁trying	0.0865	0.1983	0.0005	-0.0051	-0.0123	0	1
208	34	S	0	▁to	0.0213	0.0495	0.0002	-0.0023	-0.0054	0	1
208	35	S	0	▁find	0.0641	0.1478	0.0013	-0.0029	-0.0077	0	1
208	36	S	0	▁him	0.087	0.195	0.001	-0.0107	-0.0226	0	1
208	37	S	0	▁up	0.0344	0.0802	0.0011	-0.002	-0.0043	0	1
208	38	S	0	▁here	0.0553	0.126	0.0009	0.0048	0.0098	0	1
208	39	S	0	.	0.0315	0.0717	0.0009	-0.0029	-0.0076	0	1
208	40	S	0	▁Did	0.1326	0.2994	0.002	0.0152	0.0361	0	1
208	41	S	0	▁you	0.0802	0.1811	0.0033	-0.014	-0.0301	0	1
208	42	S	0	▁know	0.0961	0.2233	0.0016	0.0098	0.0224	0	1
208	43	S	0	▁that	0.0822	0.1939	0.0022	0.0077	0.0187	0	1
208	44	S	0	▁there	0.1253	0.3054	0.0075	-0.0169	-0.0425	0	1
208	45	S	0	▁was	0.1443	0.3453	0.0066	0.0056	0.0191	0	1
208	46	S	0	▁another	0.3431	0.8277	0.0082	0.0137	0.0322	0	1
208	47	S	0	▁house	0.6815	1.6831	0.0158	0.005	0.0118	1	1
208	48	S	0	▁before	0.2338	0.5472	0.0075	-0.046	-0.1081	0	1
208	49	S	0	▁this	0.1919	0.4479	0.0044	0.0206	0.0452	1	1
208	50	S	0	?	0.1661	0.375	0.0154	-0.0354	-0.077	0	1
209	0	S	1	▁The	3.3412	1.2381	0.0084	-0.8298	-0.3045	0	1
209	1	S	1	▁prophecy	7.7159	2.8762	0.008	-0.7319	-0.2677	0	1
209	2	S	1	▁is	1.3632	0.5059	0.0003	-0.1268	-0.0449	0	1
209	3	S	1	▁coming	1.2908	0.4798	0.0002	0.0311	0.0125	0	1
209	4	S	1	▁true	1.7364	0.6475	0.0004	0.098	0.0369	0	1
209	5	S	1	.	0.7047	0.2616	0.0001	0.1467	0.0546	0	1
209	6	S	1	▁And	0.3696	0.1366	0.0002	0.03	0.0123	0	1
209	7	S	1	▁we	0.464	0.1726	0.0006	0.0273	0.0104	0	1
209	8	S	1	▁have	0.3431	0.1277	0.0002	-0.0799	-0.0291	0	1
209	9	S	1	▁less	0.3936	0.146	0.0002	0.1021	0.0376	0	1
209	10	S	1	▁time	0.2541	0.0933	0.0004	0.0163	0.0057	0	1
209	11	S	1	▁than	0.4111	0.1543	0.0003	0.0112	0.0035	0	1
209	12	S	1	▁I	0.3263	0.1225	0.0013	0.0118	0.0042	0	1
209	13	S	1	▁thought	0.6196	0.2339	0.0004	0.0428	0.017	0	1
209	14	S	1	.	0.553	0.2081	0.0002	-0.0159	-0.0064	0	1
209	15	S	1	▁That	1.2612	0.4701	0.0037	-0.1444	-0.0526	0	1
209	16	S	1	▁demon	5.4867	2.0582	0.009	0.4506	0.1652	1	1
209	17	S	1	▁that	1.6497	0.6168	0.0004	0.123	0.0471	0	1
209	18	S	1	▁was	0.9027	0.3342	0.001	0.2041	0.0749	0	1
209	19	S	1	▁in	0.3959	0.1472	0.0013	0.0521	0.0197	0	1
209	20	S	1	▁you	0.405	0.1496	0.0023	0.0123	0.0048	0	1
209	21	S	1	,	0.2366	0.0882	0.0004	-0.0055	-0.0017	0	1
209	22	S	1	▁it	0.3135	0.1218	0.0016	0.046	0.0202	1	1
209	23	S	1	▁wants	0.814	0.3139	0.001	0.0817	0.0348	0	1
209	24	S	1	▁you	0.3618	0.1361	0.0011	-0.0525	-0.0182	0	1
209	25	S	1	.	0.5384	0.2026	0.0004	-0.0096	-0.0032	0	1
209	26	S	1	▁But	0.3522	0.1336	0.0008	0.0373	0.015	0	1
209	27	S	1	▁not	0.347	0.129	0.0016	-0.0268	-0.0099	0	1
209	28	S	1	▁like	0.4353	0.165	0.0016	0.055	0.0227	0	1
209	29	S	1	▁before	0.3334	0.1261	0.001	0.0316	0.0118	0	1
209	30	S	1	.	0.3537	0.1328	0.0017	-0.0064	-0.0023	0	1
209	31	S	1	▁I	0.2967	0.1139	0.0062	-0.0012	-0.001	0	1
209	32	S	1	▁think	0.552	0.2023	0.0071	0.0135	0.0097	0	1
209	33	S	1	▁it	0.6183	0.2345	0.0091	-0.1103	-0.0399	1	1
209	34	S	1	▁loves	1.2693	0.4748	0.0068	-0.0391	-0.0146	0	1
209	35	S	1	▁you	0.4365	0.1641	0.012	0.0248	0.0103	0	1
209	36	S	1	.	0.6968	0.2658	0.004	-0.0298	-0.0099	0	1
210	0	S	1	▁Thierry	0.0085	0.0295	0.0005	-0.0003	-0.0012	0	1
210	1	S	1	▁!	0.0047	0.016	0.0001	0.0	0.0001	0	1
210	2	S	1	▁If	0.0083	0.0281	0.0002	-0.0	-0.0006	0	1
210	3	S	1	▁I	0.005	0.0175	0.0006	0.0009	0.0032	0	1
210	4	S	1	▁don	0.0025	0.0086	0.0002	0.0004	0.0014	0	1
210	5	S	1	'	0.0032	0.011	0.0001	0.0003	0.0011	0	1
210	6	S	1	t	0.0016	0.0057	0.0001	-0.0001	-0.0004	0	1
210	7	S	1	▁look	0.0108	0.0393	0.0002	-0.0018	-0.0069	0	1
210	8	S	1	,	0.0026	0.0094	0.0001	0.0003	0.0012	0	1
210	9	S	1	▁how	0.0102	0.037	0.0001	0.0004	0.0015	0	1
210	10	S	1	▁can	0.0018	0.0061	0.0001	0.0004	0.0014	0	1
210	11	S	1	▁I	0.003	0.011	0.0003	0.0001	0.0005	0	1
210	12	S	1	▁see	0.0095	0.0326	0.0001	0.0016	0.0054	0	1
210	13	S	1	▁it	0.006	0.0213	0.0	0.0	-0.0	0	1
210	14	S	1	▁?	0.0064	0.0227	0.0001	0.0009	0.0036	0	1
210	15	S	1	▁You	0.0023	0.008	0.0002	-0.0001	-0.0004	0	1
210	16	S	1	▁should	0.0072	0.0259	0.0004	-0.0008	-0.0029	0	1
210	17	S	1	▁see	0.0068	0.0239	0.0001	0.0004	0.0011	0	1
210	18	S	1	▁it	0.0059	0.021	0.0001	-0.0009	-0.0034	0	1
210	19	S	1	▁in	0.0032	0.0112	0.0001	0.0003	0.0011	0	1
210	20	S	1	▁your	0.0088	0.0312	0.0005	0.0016	0.0055	0	1
210	21	S	1	▁mind	0.0126	0.0446	0.0006	0.0011	0.0041	0	1
210	22	S	1	.	0.0027	0.0093	0.0002	0.0001	0.0004	0	1
210	23	S	1	▁Actually	0.0187	0.0672	0.0006	0.0001	0.0003	0	1
210	24	S	1	.	0.0027	0.0094	0.0002	0.0001	0.0003	0	1
210	25	S	1	▁Above	0.0191	0.0685	0.001	-0.0008	-0.0015	0	1
210	26	S	1	▁you	0.0059	0.0213	0.0015	-0.0001	-0.0006	0	1
210	27	S	1	▁there	0.0106	0.0384	0.0007	-0.0009	-0.0034	0	1
210	28	S	1	'	0.0063	0.0228	0.0002	0.0007	0.0024	0	1
210	29	S	1	s	0.0081	0.0294	0.0007	-0.0007	-0.0026	0	1
210	30	S	1	▁a	0.0229	0.0824	0.0033	-0.0011	-0.004	0	1
210	31	S	1	▁handle	0.0914	0.3307	0.0054	0.0022	0.0089	0	1
210	32	S	1	.	0.0142	0.0517	0.0008	-0.0017	-0.0061	0	1
210	33	S	1	▁A	0.0193	0.0702	0.0053	0.0016	0.0055	0	1
210	34	S	1	▁large	0.0207	0.0739	0.0016	-0.0018	-0.0065	0	1
210	35	S	1	▁metallic	0.114	0.4058	0.0024	0.0005	-0.0023	0	1
