example_idx	token_idx	side	target_cst_idx	token	saliency_contrast_prob_diff	saliency_kl_divergence	attention_base	input_x_gradient_contrast_prob_diff	input_x_gradient_kl_divergence	is_supporting_context	is_example_correct
254	17	S	8	▁Os	0.0014	0.0014	0.0011	0.0001	0.0001	0	1
254	18	S	8	kar	0.0011	0.0012	0.0005	0.0002	0.0001	0	1
254	19	S	8	▁was	0.0008	0.0009	0.0002	0.0	0.0	0	1
254	20	S	8	▁doing	0.001	0.001	0.0001	0.0001	0.0001	0	1
254	21	S	8	?	0.0012	0.0008	0.0002	0.0	0.0	0	1
254	22	S	8	▁Cleaning	0.0151	0.015	0.0005	-0.0003	-0.0001	0	1
254	23	S	8	▁the	0.0065	0.0071	0.0002	-0.0002	-0.0003	0	1
254	24	S	8	▁va	0.0012	0.0015	0.0003	-0.0	-0.0001	0	1
254	25	S	8	t	0.0005	0.0006	0.0002	0.0	-0.0	0	1
254	26	S	8	?	0.0011	0.0009	0.0003	-0.0001	-0.0001	0	1
254	27	S	8	▁Well	0.0019	0.0012	0.0003	-0.0002	-0.0001	0	1
254	28	S	8	,	0.0012	0.0013	0.0002	-0.0001	-0.0001	0	1
254	29	S	8	▁if	0.0008	0.0007	0.0009	0.0	0.0001	0	1
254	30	S	8	▁he	0.001	0.0008	0.0004	0.0	0.0001	0	1
254	31	S	8	▁was	0.001	0.001	0.0003	-0.0	-0.0	0	1
254	32	S	8	,	0.0011	0.0012	0.0002	-0.0002	-0.0002	0	1
254	33	S	8	▁he	0.0013	0.0009	0.0005	-0.0	-0.0	0	1
254	34	S	8	▁wasn	0.0021	0.002	0.0003	0.0003	0.0003	0	1
254	35	S	8	'	0.0008	0.0008	0.0003	-0.0002	-0.0001	0	1
254	36	S	8	t	0.0005	0.0006	0.0003	0.0	0.0	0	1
254	37	S	8	▁doing	0.0014	0.0014	0.0001	0.0	0.0001	0	1
254	38	S	8	▁it	0.0005	0.0005	0.0003	-0.0001	-0.0001	0	1
254	39	S	8	▁right	0.0012	0.0011	0.0006	-0.0002	-0.0002	0	1
254	40	S	8	.	0.0021	0.0024	0.0003	-0.0004	-0.0005	0	1
254	41	S	8	▁You	0.0013	0.0012	0.0017	-0.0001	-0.0	0	1
254	42	S	8	▁burn	0.0018	0.0019	0.0015	-0.0001	-0.0001	0	1
254	43	S	8	▁the	0.0029	0.0035	0.0016	-0.0005	-0.0006	0	1
254	44	S	8	▁stick	0.0051	0.0068	0.0022	-0.0001	-0.0001	0	1
254	45	S	8	▁over	0.0015	0.0018	0.001	0.0001	0.0	0	1
254	46	S	8	▁a	0.0008	0.0009	0.0018	0.0	0.0	0	1
254	47	S	8	▁bowl	0.0041	0.0045	0.004	-0.0001	-0.0001	0	1
254	48	S	8	▁so	0.0009	0.001	0.0062	-0.0001	-0.0001	0	1
254	49	S	8	▁it	0.0009	0.0009	0.0019	-0.0	-0.0001	0	1
254	50	S	8	▁won	0.0026	0.0018	0.0014	-0.0001	-0.0	0	1
254	51	S	8	'	0.0014	0.0011	0.0007	-0.0002	-0.0001	0	1
254	52	S	8	t	0.001	0.001	0.001	0.0001	0.0001	0	1
254	53	S	8	▁stick	0.0037	0.0039	0.0013	0.0002	0.0002	0	1
254	54	S	8	▁to	0.0021	0.0024	0.001	0.0001	0.0001	0	1
254	55	S	8	▁the	0.0037	0.0046	0.0021	-0.0006	-0.0006	0	1
254	56	S	8	▁va	0.0104	0.0146	0.002	-0.0009	-0.0013	0	1
254	57	S	8	t	0.0027	0.0038	0.0009	0.0008	0.0011	0	1
254	58	S	8	.	0.0028	0.0033	0.0022	-0.0005	-0.0006	0	1
255	0	S	10	▁-	0.0084	0.0043	0.0002	-0.0005	0.0003	0	1
255	1	S	10	▁Say	0.0065	0.003	0.0001	-0.0003	0.0001	0	1
255	2	S	10	▁it	0.0017	0.0008	0.0001	-0.0	0.0	0	1
255	3	S	10	.	0.0024	0.0011	0.0001	-0.0001	0.0001	0	1
255	4	S	10	▁I	0.0017	0.0008	0.0001	0.0	0.0	0	1
255	5	S	10	'	0.0016	0.0007	0.0002	-0.0001	0.0	0	1
255	6	S	10	m	0.0014	0.0006	0.0004	0.0001	-0.0	0	1
255	7	S	10	▁your	0.0035	0.0016	0.0007	-0.0002	0.0001	0	1
255	8	S	10	▁peer	0.0125	0.0057	0.0004	0.0005	-0.0003	0	1
255	9	S	10	.	0.0028	0.0014	0.0002	0.0001	-0.0	0	1
255	10	S	10	▁You	0.0031	0.0015	0.0007	0.0	0.0	0	1
255	11	S	10	'	0.0016	0.0007	0.0002	0.0	-0.0	0	1
255	12	S	10	re	0.0014	0.0006	0.0007	-0.0001	0.0001	0	1
255	13	S	10	▁my	0.0023	0.001	0.0006	0.0001	-0.0	0	1
255	14	S	10	▁peer	0.014	0.0064	0.0009	0.0006	-0.0003	0	1
255	15	S	10	.	0.003	0.0014	0.0003	-0.0001	0.0	0	1
255	16	S	10	▁-	0.0037	0.0017	0.0003	-0.0001	0.0001	0	1
255	17	S	10	▁We	0.0025	0.001	0.0008	0.0005	-0.0002	0	1
255	18	S	10	'	0.0015	0.0007	0.0003	0.0	-0.0	0	1
255	19	S	10	re	0.0016	0.0007	0.001	0.0001	-0.0	0	1
255	20	S	10	▁exactly	0.0048	0.0022	0.0005	0.0002	-0.0001	0	1
255	21	S	10	▁the	0.0061	0.0028	0.0003	-0.0004	0.0002	0	1
255	22	S	10	▁same	0.0024	0.0011	0.0008	0.0	0.0	0	1
255	23	S	10	.	0.0029	0.0014	0.0003	-0.0001	0.0	0	1
255	24	S	10	▁-	0.0039	0.0019	0.0004	-0.0001	0.0001	0	1
255	25	S	10	▁We	0.0027	0.0013	0.0009	0.0004	-0.0001	0	1
255	26	S	10	'	0.002	0.0009	0.0003	-0.0	0.0	0	1
255	27	S	10	re	0.0024	0.0012	0.0011	-0.0	0.0	0	1
255	28	S	10	▁exactly	0.0076	0.0035	0.0005	0.0	0.0	0	1
255	29	S	10	▁the	0.0078	0.0035	0.0004	-0.0002	0.0001	0	1
255	30	S	10	▁same	0.0053	0.0025	0.0012	-0.0003	0.0001	0	1
255	31	S	10	.	0.0074	0.0033	0.0012	-0.0004	0.0002	0	1
256	0	S	8	▁Are	0.0053	0.0018	0.0008	0.0008	0.0003	0	1
256	1	S	8	▁you	0.0025	0.001	0.0003	-0.0002	-0.0001	0	1
256	2	S	8	▁gonna	0.0175	0.0072	0.0001	-0.0002	-0.0002	0	1
256	3	S	8	▁leave	0.0046	0.0017	0.0001	0.0005	0.0002	0	1
256	4	S	8	▁again	0.0042	0.0014	0.0002	0.0002	0.0001	0	1
256	5	S	8	?	0.0029	0.0011	0.0004	-0.0002	-0.0001	0	1
256	6	S	8	▁Yeah	0.0074	0.0027	0.0017	0.0002	0.0001	0	1
256	7	S	8	.	0.0029	0.0011	0.0002	0.0002	0.0	0	1
256	8	S	8	▁I	0.0017	0.0006	0.0003	0.0002	0.0001	0	1
256	9	S	8	▁can	0.0015	0.0005	0.0002	0.0002	0.0001	0	1
256	10	S	8	'	0.0017	0.0006	0.0002	0.0001	0.0	0	1
256	11	S	8	t	0.0013	0.0005	0.0003	-0.0	-0.0	0	1
256	12	S	8	▁come	0.0035	0.0011	0.0002	-0.0001	-0.0	0	1
256	13	S	8	▁back	0.0028	0.0009	0.0004	-0.0004	-0.0001	0	1
256	14	S	8	▁anymore	0.0071	0.0024	0.0009	-0.0004	-0.0001	0	1
256	15	S	8	.	0.0031	0.0011	0.0003	0.0002	0.0	0	1
256	16	S	8	▁I	0.0023	0.0008	0.0005	0.0002	0.0001	0	1
256	17	S	8	▁went	0.0086	0.0026	0.0007	0.0003	0.0001	0	1
256	18	S	8	▁to	0.0034	0.0012	0.0006	0.0	0.0	0	1
256	19	S	8	▁A	0.0019	0.0006	0.0013	-0.0001	-0.0	0	1
256	20	S	8	iga	0.004	0.0014	0.0004	-0.0002	-0.0001	0	1
256	21	S	8	,	0.0018	0.0006	0.0007	-0.0001	-0.0	0	1
256	22	S	8	▁and	0.0059	0.002	0.0027	-0.0005	-0.0001	0	1
256	23	S	8	...	0.0026	0.0009	0.001	0.0001	-0.0	0	1
256	24	S	8	▁Stay	0.0095	0.0033	0.0034	0.0001	-0.0	0	1
256	25	S	8	▁here	0.0065	0.0022	0.0013	-0.0003	-0.0001	0	1
256	26	S	8	...	0.0036	0.0013	0.0011	0.0002	0.0	0	1
257	0	S	8	▁We	0.0	0.0	0.0002	0.0	-0.0	0	1
257	1	S	8	'	0.0	0.0	0.0001	-0.0	-0.0	0	1
257	2	S	8	re	0.0	0.0	0.0001	-0.0	-0.0	0	1
257	3	S	8	▁having	0.0001	0.0	0.0003	-0.0	0.0	0	1
257	4	S	8	▁a	0.0	0.0	0.0001	-0.0	-0.0	0	1
257	5	S	8	▁dance	0.0001	0.0001	0.0011	0.0	0.0	0	1
257	6	S	8	.	0.0	0.0	0.0001	-0.0	-0.0	0	1
257	7	S	8	▁How	0.0001	0.0	0.0001	-0.0	-0.0	0	1
257	8	S	8	'	0.0	0.0	0.0002	0.0	-0.0	0	1
257	9	S	8	s	0.0	0.0	0.0002	-0.0	-0.0	0	1
257	10	S	8	▁your	0.0001	0.0001	0.0004	-0.0	-0.0	0	1
257	11	S	8	▁night	0.0	0.0	0.0006	0.0	0.0	0	1
257	12	S	8	?	0.0001	0.0001	0.0001	-0.0	0.0	0	1
257	13	S	8	▁Yeah	0.0002	0.0001	0.0001	-0.0	0.0	0	1
257	14	S	8	,	0.0	0.0	0.0001	0.0	0.0	0	1
257	15	S	8	▁pretty	0.0001	0.0001	0.0002	0.0	-0.0	0	1
257	16	S	8	...	0.0001	0.0	0.0001	-0.0	-0.0	0	1
257	17	S	8	▁Pretty	0.0004	0.0003	0.0005	-0.0	-0.0	0	1
257	18	S	8	▁shit	0.0002	0.0002	0.0006	-0.0	-0.0	0	1
257	19	S	8	.	0.0001	0.0001	0.0001	-0.0	-0.0	0	1
257	20	S	8	▁Just	0.0001	0.0001	0.0001	-0.0	-0.0	0	1
257	21	S	8	▁found	0.0001	0.0001	0.0006	-0.0	0.0	0	1
257	22	S	8	▁out	0.0001	0.0	0.0002	0.0	-0.0	0	1
257	23	S	8	▁me	0.0001	0.0	0.0004	0.0	0.0	0	1
257	24	S	8	▁best	0.0002	0.0001	0.0022	0.0	-0.0	0	1
257	25	S	8	▁mate	0.0005	0.0003	0.0039	0.0	-0.0	0	1
257	26	S	8	'	0.0001	0.0001	0.0006	-0.0	0.0	0	1
257	27	S	8	s	0.0001	0.0	0.001	-0.0	0.0	0	1
257	28	S	8	▁been	0.0001	0.0001	0.0014	-0.0	0.0	0	1
257	29	S	8	▁having	0.0001	0.0001	0.0017	-0.0	0.0	0	1
257	30	S	8	▁sex	0.0002	0.0001	0.0064	-0.0	0.0	0	1
257	31	S	8	▁with	0.0001	0.0001	0.0009	-0.0	0.0	0	1
257	32	S	8	...	0.0001	0.0	0.0006	0.0	0.0	0	1
257	33	S	8	▁probably	0.0002	0.0001	0.001	0.0	0.0	0	1
257	34	S	8	▁the	0.0002	0.0001	0.0019	-0.0	0.0	0	1
257	35	S	8	▁only	0.0001	0.0001	0.0041	0.0	0.0	0	1
257	36	S	8	▁girl	0.0003	0.0001	0.004	-0.0	0.0	0	1
257	37	S	8	▁I	0.0001	0.0	0.0036	0.0	0.0	0	1
257	38	S	8	'	0.0001	0.0	0.0003	0.0	-0.0	0	1
257	39	S	8	ve	0.0	0.0	0.0008	0.0	-0.0	0	1
257	40	S	8	▁ever	0.0002	0.0001	0.0013	0.0	0.0	0	1
257	41	S	8	▁really	0.0002	0.0001	0.0025	0.0	0.0	0	1
257	42	S	8	▁loved	0.0004	0.0003	0.0048	0.0	-0.0	0	1
257	43	S	8	.	0.0002	0.0001	0.0014	-0.0	-0.0	0	1
258	0	S	12	▁Woman	0.0119	0.0042	0.0011	-0.0008	-0.0003	0	1
258	1	S	12	'	0.0016	0.0005	0.0005	-0.0002	-0.0001	0	1
258	2	S	12	s	0.0011	0.0004	0.0003	-0.0002	-0.0001	0	1
258	3	S	12	▁place	0.0008	0.0003	0.0002	-0.0001	-0.0	0	1
258	4	S	12	▁is	0.0008	0.0003	0.0001	-0.0001	-0.0	0	1
258	5	S	12	▁more	0.0003	0.0001	0.0001	-0.0	-0.0	0	1
258	6	S	12	▁at	0.0002	0.0001	0.0001	-0.0	-0.0	0	1
258	7	S	12	▁home	0.0006	0.0002	0.0002	-0.0001	-0.0	0	1
258	8	S	12	▁than	0.0003	0.0001	0.0001	-0.0	-0.0	0	1
258	9	S	12	▁to	0.0008	0.0003	0.0001	-0.0001	-0.0	0	1
258	10	S	12	▁advance	0.0005	0.0002	0.0001	-0.0	-0.0	0	1
258	11	S	12	▁herself	0.002	0.0007	0.0001	-0.0003	-0.0001	0	1
258	12	S	12	▁too	0.0003	0.0001	0.0001	-0.0	-0.0	0	1
258	13	S	12	▁much	0.0002	0.0001	0.0001	-0.0	-0.0	0	1
258	14	S	12	.	0.0008	0.0003	0.0001	-0.0	-0.0	0	1
258	15	S	12	▁I	0.0002	0.0001	0.0001	0.0	0.0	0	1
258	16	S	12	▁know	0.0002	0.0001	0.0001	-0.0	-0.0	0	1
258	17	S	12	▁the	0.002	0.0007	0.0004	-0.0002	-0.0001	0	1
258	18	S	12	▁girls	0.001	0.0004	0.0009	-0.0001	-0.0	0	1
258	19	S	12	▁in	0.0003	0.0001	0.0003	-0.0001	-0.0	0	1
258	20	S	12	▁my	0.0003	0.0001	0.0003	0.0	0.0	0	1
258	21	S	12	▁office	0.0004	0.0002	0.0002	-0.0	-0.0	0	1
258	22	S	12	▁feel	0.0004	0.0001	0.0001	-0.0	-0.0	0	1
258	23	S	12	▁the	0.0015	0.0005	0.0001	-0.0001	-0.0	0	1
258	24	S	12	▁way	0.0002	0.0001	0.0001	-0.0	-0.0	0	1
258	25	S	12	▁I	0.0003	0.0001	0.0002	0.0	0.0	0	1
258	26	S	12	▁do	0.0001	0.0001	0.0001	-0.0	-0.0	0	1
258	27	S	12	.	0.0006	0.0002	0.0001	-0.0	-0.0	0	1
258	28	S	12	▁We	0.0003	0.0001	0.0003	0.0	0.0	0	1
258	29	S	12	'	0.0003	0.0001	0.0002	0.0	0.0	0	1
258	30	S	12	re	0.0002	0.0001	0.0002	0.0	0.0	0	1
258	31	S	12	▁all	0.0002	0.0001	0.0002	0.0	0.0	0	1
258	32	S	12	▁right	0.0003	0.0001	0.0001	0.0	0.0	0	1
258	33	S	12	▁the	0.0013	0.0005	0.0001	-0.0001	-0.0	0	1
258	34	S	12	▁way	0.0002	0.0001	0.0001	-0.0	-0.0	0	1
258	35	S	12	▁we	0.0005	0.0002	0.0005	0.0001	0.0	0	1
258	36	S	12	▁are	0.0004	0.0002	0.0002	-0.0001	-0.0	0	1
258	37	S	12	.	0.0004	0.0001	0.0001	-0.0	-0.0	0	1
258	38	S	12	▁There	0.0003	0.0001	0.0002	0.0	0.0	0	1
258	39	S	12	'	0.0002	0.0001	0.0002	0.0	0.0	0	1
258	40	S	12	s	0.0003	0.0001	0.0003	-0.0001	-0.0	0	1
258	41	S	12	▁nothing	0.0005	0.0002	0.0003	0.0	0.0	0	1
258	42	S	12	▁wrong	0.0004	0.0001	0.0002	0.0	0.0	0	1
258	43	S	12	▁with	0.0004	0.0002	0.0002	-0.0	-0.0	0	1
258	44	S	12	▁this	0.0003	0.0001	0.0002	0.0	0.0	0	1
258	45	S	12	.	0.0005	0.0002	0.0002	-0.0001	-0.0	0	1
258	46	S	12	▁I	0.0005	0.0002	0.0003	0.0	0.0	0	1
258	47	S	12	'	0.0003	0.0001	0.0002	0.0	-0.0	0	1
258	48	S	12	m	0.0003	0.0001	0.0004	0.0	0.0	0	1
258	49	S	12	▁totally	0.0006	0.0002	0.0002	-0.0	-0.0	0	1
258	50	S	12	▁against	0.0007	0.0003	0.0004	-0.0	-0.0	0	1
258	51	S	12	▁it	0.0002	0.0001	0.0002	-0.0	-0.0	0	1
258	52	S	12	.	0.0004	0.0002	0.0002	-0.0001	-0.0	0	1
258	53	S	12	▁I	0.0004	0.0002	0.0003	0.0001	0.0	0	1
258	54	S	12	▁feel	0.0005	0.0002	0.0007	-0.0001	-0.0	0	1
258	55	S	12	▁I	0.0005	0.0002	0.0006	0.0001	0.0	0	1
258	56	S	12	▁don	0.0002	0.0001	0.0003	-0.0	-0.0	0	1
258	57	S	12	'	0.0003	0.0001	0.0002	0.0	0.0	0	1
258	58	S	12	t	0.0003	0.0001	0.0003	-0.0	-0.0	0	1
258	59	S	12	▁know	0.0004	0.0002	0.0003	-0.0	-0.0	0	1
258	60	S	12	▁what	0.0004	0.0001	0.0029	-0.0	-0.0	0	1
258	61	S	12	▁they	0.0006	0.0002	0.0021	-0.0	-0.0	0	1
258	62	S	12	'	0.0003	0.0001	0.0006	-0.0	-0.0	0	1
258	63	S	12	re	0.0005	0.0002	0.0024	-0.0	-0.0	0	1
258	64	S	12	▁being	0.0006	0.0002	0.002	-0.0	-0.0	0	1
258	65	S	12	▁liberate	0.0034	0.0013	0.0014	-0.0	-0.0	0	1
258	66	S	12	d	0.0004	0.0002	0.0006	0.0	0.0	0	1
258	67	S	12	▁from	0.0006	0.0002	0.0009	-0.0	-0.0	0	1
258	68	S	12	.	0.0007	0.0003	0.0005	-0.0	-0.0	0	1
259	0	S	9	▁Turn	0.0055	0.0033	0.0004	0.0001	0.0003	0	1
259	1	S	9	▁back	0.0028	0.0016	0.0002	-0.0	0.0002	0	1
259	2	S	9	▁that	0.0039	0.0014	0.0001	-0.0006	-0.0002	0	1
259	3	S	9	▁way	0.0015	0.0007	0.0002	-0.0002	-0.0001	0	1
259	4	S	9	▁again	0.0043	0.0019	0.0003	0.0004	-0.0	0	1
259	5	S	9	.	0.0028	0.0013	0.0001	0.0002	0.0001	0	1
259	6	S	9	▁They	0.0033	0.0022	0.001	0.0002	0.0	0	1
259	7	S	9	'	0.002	0.0008	0.0002	0.0002	0.0001	0	1
259	8	S	9	re	0.0024	0.0009	0.0003	0.0002	-0.0	0	1
259	9	S	9	▁both	0.0018	0.0009	0.0003	-0.0001	0.0	0	1
259	10	S	9	▁turning	0.0032	0.0016	0.0001	0.0002	0.0	0	1
259	11	S	9	▁away	0.0027	0.0014	0.0001	0.0005	0.0002	0	1
259	12	S	9	▁from	0.0022	0.001	0.0001	-0.0002	0.0001	0	1
259	13	S	9	▁the	0.0101	0.0039	0.0001	-0.0007	-0.0001	0	1
259	14	S	9	▁shot	0.0039	0.0014	0.0004	0.0001	0.0001	0	1
259	15	S	9	.	0.0063	0.0024	0.0001	0.0001	0.0001	0	1
259	16	S	9	▁Because	0.0048	0.002	0.0002	-0.0004	-0.0002	0	1
259	17	S	9	▁Donna	0.0832	0.0301	0.0011	0.001	-0.0001	0	1
259	18	S	9	▁saw	0.0041	0.0015	0.0001	0.0	-0.0	0	1
259	19	S	9	▁the	0.0231	0.0088	0.0001	-0.0007	-0.0	0	1
259	20	S	9	▁gun	0.0081	0.0026	0.0009	0.0004	0.0002	0	1
259	21	S	9	,	0.0028	0.001	0.0001	0.0003	0.0001	0	1
259	22	S	9	▁so	0.0014	0.0006	0.0002	-0.0001	-0.0	0	1
259	23	S	9	▁it	0.0013	0.0005	0.0001	-0.0001	-0.0	0	1
259	24	S	9	▁wasn	0.004	0.0015	0.0001	-0.0002	0.0001	0	1
259	25	S	9	'	0.0016	0.0006	0.0001	0.0	0.0	0	1
259	26	S	9	t	0.0014	0.0005	0.0001	0.0	-0.0	0	1
259	27	S	9	▁random	0.0053	0.0026	0.0001	0.0002	0.0001	0	1
259	28	S	9	.	0.0048	0.0022	0.0001	-0.0002	-0.0001	0	1
259	29	S	9	▁All	0.0032	0.0009	0.0002	0.0007	0.0	0	1
259	30	S	9	▁right	0.0032	0.0011	0.0001	0.0005	0.0	0	1
259	31	S	9	,	0.0022	0.001	0.0001	-0.0001	-0.0001	0	1
259	32	S	9	▁so	0.0017	0.0008	0.0004	-0.0001	-0.0001	0	1
259	33	S	9	▁she	0.0036	0.0019	0.0004	0.0004	0.0001	0	1
259	34	S	9	▁scream	0.0176	0.0082	0.001	0.0004	0.0004	0	1
259	35	S	9	s	0.0023	0.001	0.0002	-0.0005	-0.0001	0	1
259	36	S	9	"▁"""	0.0036	0.0014	0.0001	-0.0003	-0.0	0	1
259	37	S	9	gun	0.0074	0.0032	0.001	0.0005	0.0003	0	1
259	38	S	9	","""	0.0048	0.0018	0.0005	-0.0001	-0.0001	0	1
259	39	S	9	▁and	0.0085	0.0042	0.0011	-0.0004	0.0	0	1
259	40	S	9	▁they	0.0196	0.0103	0.0035	0.0011	0.0002	0	1
259	41	S	9	▁both	0.0055	0.0032	0.004	0.0003	0.0003	0	1
259	42	S	9	▁instinct	0.0082	0.0045	0.0029	-0.0009	-0.0	0	1
259	43	S	9	ively	0.0154	0.0076	0.0005	0.0002	0.0008	0	1
259	44	S	9	▁turn	0.0054	0.0029	0.0015	0.0003	0.0002	0	1
259	45	S	9	▁away	0.0036	0.002	0.0003	0.0003	0.0001	0	1
259	46	S	9	.	0.0035	0.002	0.0002	-0.0002	0.0002	0	1
259	47	S	9	▁But	0.0068	0.0028	0.0011	0.0004	0.0004	0	1
259	48	S	9	▁there	0.0034	0.0011	0.0008	0.0001	0.0	0	1
259	49	S	9	▁was	0.0047	0.0018	0.0015	-0.0003	0.0001	0	1
259	50	S	9	▁no	0.0039	0.0014	0.0016	0.0006	-0.0002	0	1
259	51	S	9	▁bullet	0.0162	0.009	0.0015	-0.0007	0.0006	0	1
259	52	S	9	▁hole	0.0102	0.004	0.0011	-0.0001	-0.0	0	1
259	53	S	9	▁in	0.0032	0.0014	0.0007	0.0003	0.0	0	1
259	54	S	9	▁the	0.0075	0.003	0.0011	0.0002	0.0002	0	1
259	55	S	9	▁car	0.0052	0.0025	0.0019	0.0006	0.0001	0	1
259	56	S	9	▁door	0.0106	0.0048	0.0014	-0.0002	-0.0001	0	1
259	57	S	9	.	0.0064	0.0035	0.0003	0.0003	0.0004	0	1
260	0	S	17	▁Read	0.0043	0.0023	0.0006	-0.0003	0.0002	0	1
260	1	S	17	▁it	0.0021	0.0008	0.0002	-0.0003	0.0001	0	1
260	2	S	17	!	0.0034	0.0023	0.0003	-0.0007	0.0004	0	1
260	3	S	17	▁-	0.0033	0.002	0.0003	0.0003	0.0	0	1
260	4	S	17	▁I	0.0017	0.0009	0.0002	-0.0	0.0	0	1
260	5	S	17	▁read	0.0025	0.0013	0.0003	-0.0001	0.0001	0	1
260	6	S	17	▁it	0.0019	0.0008	0.0002	-0.0001	0.0	0	1
260	7	S	17	.	0.0067	0.0042	0.0002	0.0	0.0001	0	1
260	8	S	17	▁You	0.0022	0.0012	0.0002	-0.0001	0.0	0	1
260	9	S	17	▁want	0.0029	0.0013	0.0002	0.0001	-0.0	0	1
260	10	S	17	▁to	0.009	0.006	0.0002	0.0003	0.0004	0	1
260	11	S	17	▁expand	0.0187	0.0079	0.0003	-0.001	0.0004	0	1
260	12	S	17	,	0.0067	0.0038	0.0002	0.0004	0.0002	0	1
260	13	S	17	▁hire	0.0131	0.0063	0.0003	-0.0003	0.0002	0	1
260	14	S	17	,	0.0069	0.0039	0.0002	0.0002	0.0003	0	1
260	15	S	17	▁buy	0.012	0.007	0.0002	-0.0005	0.0009	0	1
260	16	S	17	▁land	0.0079	0.0029	0.0005	0.0007	-0.0003	0	1
260	17	S	17	...	0.0031	0.0016	0.0003	-0.0001	0.0001	0	1
260	18	S	17	▁And	0.0017	0.001	0.0003	-0.0002	0.0001	0	1
260	19	S	17	▁you	0.0029	0.0014	0.0002	0.0004	-0.0001	0	1
260	20	S	17	'	0.002	0.001	0.0002	0.0001	-0.0	0	1
260	21	S	17	re	0.0015	0.0008	0.0002	0.0001	-0.0001	0	1
260	22	S	17	▁certain	0.0015	0.0011	0.0002	0.0001	-0.0001	0	1
260	23	S	17	▁you	0.003	0.0014	0.0002	0.0003	-0.0	0	1
260	24	S	17	'	0.0019	0.0011	0.0002	0.0002	-0.0	0	1
260	25	S	17	ll	0.0023	0.0011	0.0001	0.0002	-0.0001	0	1
260	26	S	17	▁have	0.0026	0.0014	0.0001	0.0002	0.0001	0	1
260	27	S	17	▁a	0.0027	0.0017	0.0002	-0.0002	0.0002	0	1
260	28	S	17	▁30%	0.0037	0.002	0.0002	0.0001	0.0001	0	1
260	29	S	17	▁return	0.0073	0.0035	0.0007	-0.0007	0.0006	0	1
260	30	S	17	▁within	0.0034	0.0021	0.0005	-0.0004	0.0002	0	1
260	31	S	17	▁a	0.004	0.0026	0.0003	-0.0003	0.0003	0	1
260	32	S	17	▁year	0.0034	0.0024	0.0007	0.0001	-0.0	0	1
260	33	S	17	.	0.0074	0.0047	0.0004	0.0005	-0.0002	0	1
260	34	S	17	▁30	0.0026	0.0013	0.0003	0.0001	0.0001	0	1
260	35	S	17	-4	0.0028	0.0016	0.0005	-0.0003	0.0002	0	1
260	36	S	17	0%	0.0271	0.0143	0.0005	0.0004	-0.0003	0	1
260	37	S	17	,	0.0062	0.0035	0.0004	-0.0003	-0.0	0	1
260	38	S	17	▁Gi	0.002	0.0011	0.0014	-0.0002	0.0001	0	1
260	39	S	17	amp	0.0031	0.0014	0.0006	0.0003	0.0	0	1
260	40	S	17	ier	0.003	0.0017	0.0007	-0.0004	0.0001	0	1
260	41	S	17	o	0.0015	0.0011	0.0005	0.0001	0.0001	0	1
260	42	S	17	,	0.0038	0.002	0.0007	0.0003	-0.0001	0	1
260	43	S	17	▁it	0.0021	0.0011	0.0006	0.0004	-0.0001	0	1
260	44	S	17	'	0.0017	0.0009	0.0004	0.0001	0.0	0	1
260	45	S	17	s	0.0033	0.0015	0.0005	0.0001	-0.0002	0	1
260	46	S	17	▁a	0.0031	0.0016	0.0005	0.0001	0.0001	0	1
260	47	S	17	▁conservative	0.0159	0.0072	0.0006	0.0009	0.0003	0	1
260	48	S	17	▁estimate	0.0165	0.0078	0.0011	0.0013	-0.0006	0	1
260	49	S	17	.	0.006	0.0031	0.0006	-0.0001	0.0004	0	1
260	50	S	17	▁It	0.0037	0.0018	0.0011	-0.0	0.0002	0	1
260	51	S	17	'	0.0019	0.0012	0.0005	0.0002	0.0001	0	1
260	52	S	17	s	0.003	0.0015	0.0009	0.0003	-0.0001	0	1
260	53	S	17	▁not	0.004	0.0027	0.0006	0.0004	0.0001	0	1
260	54	S	17	▁exactly	0.0077	0.005	0.0004	0.0008	0.0002	0	1
260	55	S	17	▁a	0.0036	0.002	0.0005	0.0002	0.0001	0	1
260	56	S	17	▁gift	0.0166	0.0093	0.0014	0.0002	-0.0002	0	1
260	57	S	17	,	0.005	0.0026	0.0051	0.0006	-0.0004	0	1
260	58	S	17	▁you	0.0051	0.0028	0.0053	0.0002	-0.0003	0	1
260	59	S	17	▁know	0.0066	0.0036	0.0015	0.0	-0.0	0	1
260	60	S	17	...	0.0055	0.0031	0.0016	0.0003	-0.0001	0	1
261	0	S	13	▁She	0.002	0.0004	0.0003	0.0001	-0.0	0	1
261	1	S	13	'	0.0012	0.0002	0.0001	-0.0001	0.0	0	1
261	2	S	13	s	0.0016	0.0003	0.0002	0.0	-0.0	0	1
261	3	S	13	▁a	0.0021	0.0004	0.0001	-0.0001	0.0	0	1
261	4	S	13	▁tennis	0.0204	0.0039	0.0004	0.0018	-0.0004	0	1
261	5	S	13	▁player	0.0091	0.0017	0.0003	-0.0001	0.0	0	1
261	6	S	13	.	0.0047	0.0009	0.0001	0.0003	-0.0001	0	1
261	7	S	13	▁To	0.0024	0.0004	0.0001	0.0005	-0.0001	0	1
261	8	S	13	ok	0.0032	0.0006	0.0001	-0.0001	0.0	0	1
261	9	S	13	▁two	0.005	0.0009	0.0003	0.0007	-0.0001	0	1
