example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
338	11	▁douce	0.5356	0.6794	-0.1438	0.3431	0.178	0.0	1.0	0.0	1.0	0.0	1.0	0.0287	2.0	0.0877	5.0	-0.0	0.0	0.0345	0.0593	0.0898	0.403	0.0839	0.0142	0.434	0.0297	0.0894	0.0114	0.3375	0	0	1
338	12	.	0.9894	0.9874	0.002	-0.0029	0.0097	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0039	0.101	0.0773	0.3647	0.1207	0.0612	0.0163	0.1643	0.0286	0.0531	0.0233	0.6532	0	0	1
338	13	</s>	0.9976	0.999	-0.0014	0.002	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0927	0.0813	0.0961	0.0063	0.0006	0.0938	0.0246	0.0982	0.0214	0.115	0.0579	0.5891	0	0	1
339	0	▁Oui	0.9	0.9755	-0.0755	0.1162	0.1067	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	25.2672	0.7062	0.3993	0.4008	0.8548	1.7572	0.1541	0.1711	0.5649	0.0383	0.0328	0.0388	0.0	0	0	1
339	1	,	0.7307	0.7321	-0.0014	0.0027	0.0039	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0063	0.1573	0.1652	0.0655	0.0007	0.1531	0.0765	0.3804	0.032	0.0513	0.0598	0.2471	0	0	1
339	2	▁madame	0.8736	0.8495	0.0241	-0.0404	0.0058	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0018	2.0	0.0	0.0751	0.1283	0.1151	0.0991	0.1178	0.158	0.0665	0.3778	0.033	0.0569	0.0619	0.2459	0	0	1
339	3	.	0.2074	0.218	-0.0106	0.0721	0.0312	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0017	0.101	0.0908	0.0549	0.0076	0.1389	0.0471	0.2449	0.0214	0.0886	0.0525	0.4066	0	0	1
339	4	▁Le	0.5377	0.4258	0.112	-0.3368	0.0889	0.0	1.0	0.0	1.0	0.0059	1.0	0.0406	4.0	0.0789	23.0	-0.0	0.0691	0.1554	0.114	0.0871	0.0821	0.1055	0.0315	0.54	0.0371	0.0332	0.0294	0.2233	0	0	1
339	5	▁portable	0.7678	0.6917	0.0762	-0.1507	0.1009	0.0	1.0	0.0	1.0	0.0	1.0	0.0806	1.0	0.0965	3.0	-0.0	0.0076	0.0969	0.0839	0.0447	0.0777	0.1622	0.0175	0.4064	0.0234	0.1533	0.0156	0.2217	0	0	1
339	6	▁et	0.6481	0.7612	-0.1131	0.232	0.1085	0.0	1.0	0.0	1.0	0.0	1.0	0.0162	2.0	0.101	6.0	0.0	0.0	0.0933	0.0906	0.0716	0.0128	0.0832	0.0294	0.5471	0.0338	0.0317	0.0161	0.2587	0	0	1
339	7	▁l	0.9594	0.963	-0.0036	0.0054	0.0065	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0021	0.0894	0.0861	0.0573	0.0039	0.0647	0.0193	0.5254	0.0229	0.032	0.0188	0.3168	0	0	1
339	8	'	0.998	0.9909	0.0071	-0.0103	0.0064	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0014	0.0854	0.0693	0.0646	0.0115	0.0756	0.0115	0.4361	0.016	0.14	0.0228	0.298	0	0	1
339	9	Ohio	0.9992	0.9955	0.0037	-0.0053	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0472	0.0874	0.0837	0.048	0.0042	0.045	0.0092	0.6047	0.0216	0.0317	0.0116	0.2762	0	0	1
339	10	▁avaient	0.7146	0.705	0.0096	-0.0194	0.0951	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0755	5.0	0.0	0.0876	0.0714	0.063	0.072	0.0653	0.0558	0.0128	0.2609	0.017	0.0435	0.0224	0.5875	0	0	1
339	11	▁une	0.6846	0.8577	-0.1731	0.3253	0.1395	0.0	1.0	0.0	1.0	0.0	1.0	0.1434	2.0	0.1363	3.0	0.0	0.0086	0.065	0.0533	0.0542	0.3155	0.1294	0.0151	0.4842	0.0377	0.0457	0.0111	0.2768	0	0	1
339	12	▁voie	0.1799	0.421	-0.2411	1.2266	0.5586	0.0591	1.0	0.0591	2.0	0.2167	4.0	0.3725	23.0	0.5395	318.0	0.0	0.0011	0.0635	0.0528	0.045	0.0379	0.1665	0.0095	0.4919	0.0234	0.0754	0.0076	0.2256	1	0	1
339	13	▁ferrée	0.9038	0.6318	0.2719	-0.5164	0.2154	0.0	1.0	0.0	1.0	0.0	1.0	0.0789	1.0	0.1759	1.0	-0.0	0.0001	0.2952	0.1353	0.1677	0.2096	0.0954	0.0094	0.2428	0.0161	0.0492	0.0152	0.572	1	0	1
339	14	▁avant	0.8649	0.4717	0.3932	-0.8746	0.3665	0.0	1.0	0.0	1.0	0.3147	1.0	0.3147	1.0	0.37	2.0	-0.0	0.0288	0.1391	0.088	0.0935	0.3821	0.0968	0.0128	0.2261	0.0216	0.044	0.0141	0.5846	0	0	1
339	15	▁qu	0.8738	0.939	-0.0652	0.1038	0.068	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0286	2.0	0.0	0.0	0.0723	0.0451	0.0699	0.1905	0.0865	0.0096	0.3045	0.0247	0.0304	0.0136	0.5306	0	0	1
339	16	'	0.999	0.9982	0.0009	-0.0012	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.002	0.1116	0.0416	0.0595	0.0002	0.0868	0.0135	0.2021	0.019	0.0724	0.0129	0.5933	0	0	1
339	17	elle	0.9859	0.9925	-0.0066	0.0096	0.0038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.1483	0.0622	0.0457	0.0475	0.0287	0.1145	0.0089	0.2336	0.023	0.0395	0.0108	0.5698	0	1	1
339	18	▁ne	0.4317	0.5259	-0.0942	0.2849	0.0315	0.0234	1.0	0.0234	1.0	0.0234	2.0	0.0234	2.0	0.0228	2.0	-0.0	0.0094	0.1293	0.0565	0.0658	0.0008	0.0595	0.008	0.3195	0.0206	0.0246	0.0098	0.558	0	0	1
339	19	▁brûle	0.8847	0.8599	0.0247	-0.0409	0.0236	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0199	2.0	-0.0	0.0	0.0891	0.0534	0.0308	0.0611	0.0728	0.008	0.4654	0.0269	0.02	0.0057	0.4012	0	0	1
339	20	.	0.9922	0.9909	0.0013	-0.0019	0.0032	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004	0.0814	0.0669	0.1397	0.0024	0.0607	0.0141	0.1682	0.017	0.0325	0.014	0.6935	0	0	1
339	21	</s>	0.9947	0.9961	-0.0014	0.0021	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.057	0.0742	0.0615	0.0063	0.0004	0.0839	0.0259	0.1325	0.0174	0.0427	0.0456	0.652	0	0	1
340	0	▁Cette	0.5417	0.8205	-0.2788	0.5989	0.3582	0.0	1.0	0.0	1.0	0.0	1.0	0.126	3.0	0.2998	11.0	25.8152	0.6139	0.3518	0.4098	1.2171	2.2518	0.2104	0.0871	0.5855	0.0405	0.0524	0.0241	0.0	0	0	1
340	1	▁chose	0.9846	0.9964	-0.0118	0.0172	0.0132	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0039	0.0925	0.0776	0.0675	0.2324	0.1669	0.0756	0.4586	0.0371	0.1414	0.0405	0.0799	1	0	1
340	2	▁est	0.9806	0.9929	-0.0122	0.0179	0.012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.1522	0.0897	0.0791	0.0024	0.1248	0.0532	0.3474	0.0294	0.1582	0.0619	0.2252	0	0	1
340	3	▁trop	0.9778	0.9953	-0.0174	0.0255	0.0196	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005	0.0718	0.0784	0.0848	0.0361	0.1037	0.0441	0.4213	0.0369	0.1805	0.0323	0.1813	0	0	1
340	4	▁puissante	0.9397	0.964	-0.0243	0.0368	0.0092	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0724	0.1128	0.138	0.0432	0.0791	0.0258	0.542	0.0327	0.039	0.0292	0.2522	0	0	1
340	5	,	0.7251	0.7738	-0.0487	0.0938	0.015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.007	3.0	-0.0	0.0009	0.0751	0.0706	0.166	0.0204	0.1045	0.0331	0.138	0.0197	0.1317	0.0512	0.5217	0	0	1
340	6	▁et	0.8978	0.94	-0.0422	0.0663	0.0254	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0087	2.0	0.0	0.0284	0.073	0.0674	0.1501	0.0036	0.0931	0.0287	0.1763	0.0245	0.1321	0.0457	0.4995	0	0	1
340	7	▁je	0.9501	0.9847	-0.0346	0.0516	0.031	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0191	0.0685	0.0613	0.0766	0.0246	0.1093	0.0314	0.2573	0.0371	0.1645	0.0368	0.3636	0	0	1
340	8	▁veux	0.933	0.9467	-0.0137	0.021	0.006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.1709	0.0914	0.1189	0.0393	0.1137	0.0359	0.3561	0.039	0.1174	0.0301	0.3078	0	0	1
340	9	▁qu	0.9415	0.9758	-0.0343	0.0516	0.0192	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0028	0.0715	0.0602	0.0906	0.0002	0.0907	0.0235	0.3097	0.0379	0.0969	0.0256	0.4157	0	0	1
340	10	'	0.9979	0.9995	-0.0016	0.0023	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0003	0.0869	0.0431	0.0124	0.0259	0.0964	0.0234	0.1877	0.0281	0.1564	0.0359	0.472	0	0	1
340	11	elle	0.9949	0.9974	-0.0025	0.0037	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0064	0.0684	0.0456	0.0665	0.0154	0.0932	0.0297	0.2439	0.0289	0.099	0.0411	0.4642	0	1	1
340	12	▁me	0.9338	0.9191	0.0147	-0.023	0.0088	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0179	0.0995	0.052	0.069	0.0318	0.0962	0.0215	0.321	0.0375	0.0572	0.0209	0.4457	0	0	1
340	13	ure	0.9996	0.9995	0.0001	-0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0423	0.0697	0.0676	0.1284	0.0587	0.0126	0.2307	0.0225	0.0371	0.0214	0.6171	0	0	1
340	14	.	0.982	0.9924	-0.0103	0.0151	0.0067	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0002	0.0461	0.113	0.3085	0.0213	0.0607	0.0204	0.0844	0.0184	0.1078	0.026	0.6823	0	0	1
340	15	</s>	0.9972	0.9982	-0.0011	0.0015	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0295	0.0966	0.0846	0.0045	0.0004	0.0769	0.026	0.077	0.0161	0.1113	0.0616	0.631	0	0	1
341	0	▁Il	0.9013	0.9547	-0.0534	0.083	0.0719	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	26.0182	0.6217	0.3422	0.3926	0.8143	2.9	0.1462	0.1737	0.335	0.0456	0.2095	0.0901	0.0	0	0	1
341	1	▁sortir	0.3377	0.4634	-0.1257	0.4566	0.1381	0.0	1.0	0.0	1.0	0.0952	2.0	0.0892	3.0	0.1157	17.0	0.0	0.0942	0.1236	0.0997	0.0845	0.0159	0.1095	0.1	0.4487	0.0461	0.1627	0.0569	0.076	0	0	1
341	2	ait	0.9786	0.9889	-0.0104	0.0152	0.0065	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.197	0.1041	0.0645	0.0261	0.0774	0.0392	0.1549	0.0204	0.1566	0.0722	0.4793	0	0	1
341	3	▁et	0.4024	0.577	-0.1746	0.52	0.1362	0.0	1.0	0.0	1.0	0.097	2.0	0.097	2.0	0.1318	5.0	0.0	0.0001	0.1359	0.0609	0.0759	0.2599	0.0608	0.0304	0.363	0.0268	0.0736	0.0502	0.3952	0	0	1
341	4	▁interview	0.3051	0.4046	-0.0995	0.4074	0.1081	0.0811	1.0	0.0811	1.0	0.0811	2.0	0.0746	2.0	0.1026	6.0	0.0	0.0016	0.1248	0.0741	0.1071	0.0612	0.0506	0.0249	0.4974	0.0228	0.0348	0.0305	0.339	0	0	1
341	5	er	0.9819	0.9802	0.0017	-0.0025	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0042	0.0855	0.0719	0.0565	0.0168	0.0198	0.0203	0.0935	0.0076	0.0594	0.0396	0.7597	0	0	1
341	6	ait	0.9873	0.9827	0.0046	-0.0068	0.0027	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0002	0.1635	0.0636	0.0608	0.0333	0.0262	0.0224	0.1448	0.013	0.054	0.0434	0.6962	0	0	1
341	7	▁les	0.7855	0.6435	0.142	-0.2877	0.0628	0.0	1.0	0.0	1.0	0.0	1.0	0.0533	1.0	0.0533	2.0	-0.0	0.0	0.1137	0.0735	0.0891	0.1083	0.0304	0.0123	0.3165	0.013	0.0278	0.0323	0.5678	0	0	1
341	8	▁victimes	0.9971	0.9943	0.0029	-0.0042	0.0014	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.001	0.0547	0.0376	0.0417	0.0734	0.0414	0.0212	0.5384	0.0171	0.0635	0.0182	0.3001	1	0	1
341	9	,	0.7034	0.535	0.1684	-0.3948	0.2763	0.0	1.0	0.0	1.0	0.0	1.0	0.3016	1.0	0.2744	3.0	0.0	0.0	0.0461	0.0422	0.0538	0.0126	0.0343	0.0443	0.2398	0.0174	0.0389	0.0236	0.6017	0	0	1
341	10	▁et	0.9108	0.9532	-0.0424	0.0657	0.0264	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0668	0.0462	0.0387	0.109	0.0028	0.0515	0.0292	0.1729	0.0212	0.0832	0.0331	0.6089	0	0	1
341	11	▁s	0.9651	0.9618	0.0032	-0.0049	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0328	0.0573	0.0353	0.0549	0.0154	0.049	0.0329	0.2612	0.0257	0.0713	0.0346	0.5252	0	0	1
341	12	'	0.9984	0.9978	0.0005	-0.0008	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.143	0.0499	0.0237	0.0259	0.0703	0.0215	0.1885	0.0154	0.1308	0.0312	0.5422	0	0	1
341	13	il	0.9894	0.9858	0.0036	-0.0053	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0246	0.0567	0.0544	0.0705	0.0752	0.0542	0.0261	0.1739	0.0147	0.062	0.0233	0.6459	0	0	1
341	14	▁pouvait	0.5081	0.6334	-0.1253	0.3181	0.0866	0.0	1.0	0.0	1.0	0.0	1.0	0.0461	3.0	0.0808	8.0	-0.0	0.0001	0.0409	0.0365	0.0457	0.0896	0.0442	0.0272	0.3805	0.0189	0.0398	0.0161	0.4732	0	0	1
341	15	▁finir	0.5251	0.7226	-0.1975	0.4605	0.1182	0.0	1.0	0.0	1.0	0.0	1.0	0.0864	2.0	0.1045	14.0	-0.0	0.0018	0.0589	0.0532	0.0579	0.0646	0.0469	0.0122	0.3107	0.02	0.0669	0.0168	0.5265	0	0	1
341	16	▁par	0.9572	0.947	0.0102	-0.0154	0.0081	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0001	0.0597	0.0356	0.1474	0.0002	0.0245	0.0096	0.2304	0.0202	0.0288	0.0122	0.6743	0	0	1
341	17	▁les	0.9638	0.9439	0.0199	-0.03	0.0066	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0186	0.0437	0.0322	0.0454	0.045	0.0119	0.3952	0.0182	0.0296	0.016	0.4841	0	0	1
341	18	▁aider	0.9995	0.9995	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0035	0.0536	0.035	0.025	0.0317	0.0296	0.0108	0.2866	0.0134	0.0896	0.0177	0.5523	0	0	1
341	19	▁et	0.4032	0.7044	-0.3012	0.8049	0.2388	0.2331	1.0	0.2331	1.0	0.2331	2.0	0.2331	2.0	0.2395	3.0	0.0	0.0003	0.0617	0.0319	0.0319	0.1619	0.0602	0.0121	0.1186	0.0143	0.1209	0.0197	0.6542	0	0	1
341	20	▁qu	0.6823	0.5382	0.1441	-0.3421	0.1116	0.0	1.0	0.0	1.0	0.0	1.0	0.0903	2.0	0.0944	3.0	-0.0	0.0017	0.0322	0.0485	0.0577	0.0557	0.0316	0.0122	0.1066	0.0124	0.0567	0.0263	0.754	0	0	1
341	21	'	0.9981	0.9967	0.0014	-0.0021	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0415	0.0428	0.0109	0.0001	0.0452	0.0081	0.1331	0.0146	0.0838	0.0173	0.6979	0	0	1
341	22	elles	0.9577	0.9686	-0.0109	0.0163	0.0065	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0541	0.0489	0.0477	0.0433	0.2032	0.0299	0.0094	0.1369	0.014	0.0734	0.0157	0.7208	0	1	1
341	23	▁étaient	0.893	0.9103	-0.0172	0.0276	0.0062	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0002	2.0	-0.0	0.0028	0.0353	0.0351	0.0463	0.1374	0.0223	0.0098	0.1282	0.0115	0.0271	0.0161	0.785	0	0	1
341	24	,	0.6915	0.7828	-0.0913	0.1789	0.0289	0.0	1.0	0.0	1.0	0.0	1.0	0.0199	2.0	0.0222	3.0	-0.0	0.0018	0.0335	0.0318	0.042	0.0338	0.0488	0.0109	0.1799	0.0158	0.0836	0.0211	0.6399	0	0	1
341	25	▁vous	0.4902	0.5736	-0.0834	0.2266	0.0176	0.0	1.0	0.0	1.0	0.0159	2.0	0.0159	2.0	0.0159	2.0	0.0	0.0744	0.0378	0.0424	0.0415	0.0076	0.0486	0.0097	0.1788	0.0128	0.075	0.0167	0.6583	0	0	1
341	26	▁savez	0.7756	0.8062	-0.0306	0.0558	0.0045	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.004	2.0	-0.0	0.0004	0.0567	0.0315	0.0409	0.0247	0.046	0.0115	0.1792	0.0113	0.0829	0.0107	0.6585	0	0	1
341	27	,	0.9929	0.9907	0.0021	-0.0031	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0027	0.0491	0.0344	0.0345	0.0002	0.0499	0.0121	0.1673	0.0255	0.064	0.01	0.6712	0	0	1
341	28	▁une	0.858	0.8034	0.0546	-0.0949	0.0169	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0133	2.0	0.0	0.0595	0.0405	0.0249	0.0497	0.0004	0.0422	0.008	0.2404	0.0121	0.0521	0.0121	0.633	0	0	1
341	29	▁jolie	0.4227	0.5602	-0.1375	0.4063	0.0648	0.0684	1.0	0.0684	1.0	0.0684	2.0	0.0684	2.0	0.0671	3.0	0.0	0.0015	0.0344	0.0256	0.0294	0.042	0.0403	0.009	0.4335	0.0255	0.0273	0.0096	0.4547	0	0	1
341	30	▁femme	0.9661	0.9665	-0.0004	0.0006	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0054	0.0504	0.0373	0.0566	0.1149	0.0538	0.01	0.3091	0.0146	0.0312	0.0087	0.5724	0	0	1
341	31	,	0.9061	0.8886	0.0175	-0.0281	0.0217	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0045	1.0	0.0	0.0008	0.1037	0.0383	0.047	0.0014	0.0365	0.0123	0.1621	0.0217	0.0453	0.0116	0.7105	0	0	1
341	32	▁il	0.9705	0.9745	-0.004	0.0059	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0613	0.0357	0.0287	0.0466	0.0129	0.0314	0.0207	0.1086	0.0232	0.0503	0.0298	0.736	0	0	1
341	33	...	0.3735	0.4539	-0.0803	0.2811	0.0544	0.0	1.0	0.0	1.0	0.0479	2.0	0.0409	3.0	0.0522	9.0	0.0	0.0057	0.0338	0.0327	0.051	0.0754	0.0403	0.0177	0.237	0.0517	0.0181	0.014	0.6212	0	0	1
341	34	▁leur	0.2825	0.4527	-0.1702	0.6803	0.0964	0.0	1.0	0.0869	2.0	0.0669	3.0	0.064	4.0	0.093	13.0	-0.0	0.0002	0.0557	0.0343	0.0497	0.0638	0.0359	0.0149	0.3113	0.0382	0.018	0.009	0.5726	0	0	1
341	35	▁parler	0.9039	0.9233	-0.0195	0.0307	0.0069	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0203	0.0258	0.0257	0.0369	0.0275	0.0115	0.2489	0.0207	0.0202	0.0172	0.6539	0	0	1
341	36	ait	0.9605	0.9295	0.031	-0.0473	0.0114	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0002	0.0267	0.0312	0.0342	0.0067	0.0203	0.0061	0.1004	0.0159	0.0328	0.0152	0.8093	0	0	1
341	37	▁dans	0.3538	0.3676	-0.0137	0.055	0.0836	0.0	1.0	0.0	1.0	0.0003	2.0	0.0483	4.0	0.0664	9.0	0.0	0.0004	0.0291	0.0243	0.0372	0.0507	0.0427	0.0121	0.4278	0.0462	0.0217	0.0056	0.4439	0	0	1
341	38	▁une	0.8016	0.6897	0.112	-0.2171	0.0399	0.0	1.0	0.0	1.0	0.0	1.0	0.0386	1.0	0.0386	2.0	-0.0	0.0001	0.0354	0.0279	0.0186	0.0719	0.0334	0.018	0.7382	0.0657	0.0077	0.0013	0.1358	0	0	1
341	39	▁nuit	0.375	0.4079	-0.033	0.1216	0.0679	0.0	1.0	0.0	1.0	0.0	2.0	0.0411	4.0	0.0625	37.0	-0.0	0.0009	0.0188	0.0234	0.0352	0.0657	0.0264	0.0084	0.5208	0.0556	0.0097	0.0065	0.3726	0	0	1
341	40	.	0.8938	0.9076	-0.0138	0.0221	0.0174	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0102	2.0	0.0	0.0	0.0124	0.0294	0.0596	0.0129	0.0188	0.0075	0.3564	0.0249	0.0134	0.0113	0.5678	0	0	1
341	41	</s>	0.9985	0.9987	-0.0003	0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0947	0.0457	0.0364	0.0049	0.0004	0.0238	0.0064	0.1457	0.0189	0.0252	0.0203	0.7597	0	0	1
342	0	▁Pourquoi	0.9293	0.9784	-0.0491	0.0742	0.0595	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	26.0182	0.5947	0.368	0.3769	0.8066	1.7491	0.1623	0.1622	0.4086	0.0431	0.1696	0.0543	0.0	0	0	1
342	1	▁ferait	0.1274	0.4217	-0.2942	1.7262	0.8243	0.0	1.0	0.9607	3.0	0.7442	7.0	0.8066	17.0	0.837	120.0	0.0	0.0777	0.1372	0.1247	0.1546	0.2826	0.1468	0.0413	0.6117	0.0227	0.097	0.0221	0.0585	0	0	1
342	2	-	0.9603	0.9903	-0.03	0.0444	0.0324	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0154	0.1603	0.1314	0.0057	0.0003	0.1985	0.0328	0.2197	0.0186	0.1706	0.052	0.3078	0	0	1
342	3	elle	0.9955	0.9903	0.0052	-0.0075	0.0042	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.1067	0.1183	0.1784	0.05	0.0588	0.0212	0.1306	0.0106	0.0547	0.0585	0.6656	0	0	1
342	4	▁de	0.6162	0.8425	-0.2263	0.4514	0.2356	0.0	1.0	0.0	1.0	0.0	1.0	0.1113	2.0	0.1751	5.0	0.0	0.0013	0.1308	0.1355	0.1631	0.1885	0.1043	0.0243	0.5142	0.0165	0.0621	0.0218	0.2568	0	0	1
342	5	▁telles	0.9806	0.9906	-0.01	0.0146	0.0103	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0077	0.1283	0.0861	0.1086	0.0051	0.1068	0.0169	0.5555	0.0207	0.0316	0.0184	0.2501	0	0	1
342	6	▁allégations	0.9625	0.9992	-0.0367	0.054	0.1114	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005	0.0747	0.1594	0.1648	0.4175	0.169	0.0133	0.4151	0.0181	0.2272	0.0092	0.1481	1	0	1
342	7	▁si	0.9306	0.9532	-0.0226	0.0346	0.0442	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0121	0.0799	0.0893	0.1153	0.011	0.0871	0.0362	0.301	0.0416	0.0567	0.0226	0.4548	0	0	1
342	8	▁elles	0.9781	0.9959	-0.0178	0.026	0.0306	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0043	0.0921	0.0642	0.0146	0.0439	0.0144	0.1404	0.0196	0.0373	0.0159	0.7285	0	1	1
342	9	▁étaient	0.7001	0.6672	0.0329	-0.0695	0.0269	0.0	1.0	0.0	1.0	0.0	1.0	0.0116	1.0	0.0119	3.0	-0.0	0.0002	0.0966	0.0768	0.0919	0.212	0.0758	0.0329	0.4124	0.0674	0.0292	0.0157	0.3666	0	0	1
342	10	▁fausses	0.9881	0.9838	0.0043	-0.0062	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0009	0.0768	0.0618	0.1296	0.1003	0.0859	0.0146	0.3963	0.0471	0.0266	0.0172	0.4123	0	0	1
342	11	?	0.2927	0.9705	-0.6778	1.7294	1.9695	1.9719	1.0	1.9719	1.0	1.9719	1.0	1.9719	1.0	1.9719	2.0	-0.0	0.0175	0.1044	0.0906	0.2513	0.5934	0.1172	0.0147	0.0947	0.02	0.299	0.0147	0.4396	0	0	1
