src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Steel-toed boots may be the punk style, but they definitely clashed with his skull.	 Les bottes à pointe d'acier sont peut-être le style punk, mais elles se sont heurtées à son crâne.	Yeah, if it wasn't for that cash, uh... club would've been closed tonight. Sorry to keep you waiting. And without a stack of old National Geographics, like a proper doctor. David's still prepping the last victim, but here's what we have so far. Kevin Ellis. C.O.D.'s intracerebral hemorrhage due to multiple blunt force trauma.<brk> Steel-toed boots may be the punk style, but they definitely clashed with his skull.	 Si ce n'était pas pour l'argent, le club aurait été fermé ce soir. Désolé de vous faire attendre. Et sans une pile de National Geographics, comme un vrai docteur. David est toujours en train de préparer la dernière victime, mais voici ce que nous avons jusqu'à présent. Kevin Ellis. L'hémorrhagie intracérébrale due à de multiples traumatismes de force émoussée.<brk>	Steel-toed boots may be the punk style, but <p>they</p> definitely clashed with his skull.	Des  bottes  à embout d'acier peut être du style punk, mais elles ont vraiment heurté son crâne.	Des  <hon>bottes<hoff>  à embout d'acier peut être du style punk, mais <p>elles</p> ont vraiment heurté son crâne.
Only the road knows, where it will end.	 Seule la route sait, où elle s'arrêtera.	Life makes you pay dearly, lt's such a raw deal It's a long, bumpy truck ride, And there's never a free meal Even these breaths we borrow will escape us tomorrow. We seek a home, around every bend,<brk> Only the road knows, where it will end.	 La vie te fait payer cher. C'est une affaire si crue. C'est un long trajet en camion. Et il n'y a jamais de repas gratuit. Même ces souffles que nous empruntons nous échapperont demain. Nous cherchons une maison, à chaque virage.<brk>	Only the road knows, where <p>it</p> will end.	Seule la  route  sait où elle se terminera.	Seule la  <hon>route<hoff>  sait où <p>elle</p> se terminera.
The women come out worse than they went in.	 Les femmes sortent moins bien qu'elles n'y sont entrées.	Yeah. She's being looked after. You've seen her, have you? I just want to know if she's all right. The wet cells aren't built for comfort, Doreen. Oh, Miss Davidson, I'm sorry.<brk> The women come out worse than they went in.	 Oui. On s'occupe d'elle. Vous l'avez vue, n'est-ce pas? Je veux juste savoir si elle va bien. Les cellules humides ne sont pas faites pour le confort, Doreen. Oh, Mlle Davidson, je suis désolée.<brk>	The women come out worse than <p>they</p> went in.	Les  femmes  en sortent pires que quand elles y rentrent.	Les  <hon>femmes<hoff>  en sortent pires que quand <p>elles</p> y rentrent.
For the chip to process data organically, it had to be connected to the hippocampus.	 Pour que la puce traite des données organiques, elle doit être connectée à l'hippocampe.	You need to do something. I'm trying to do something, Riley. The brain works much like a computer, okay, even without the chip. There's short-term memory... ram, if you will... and there is long-term memory, a hard drive known as the hippocampus.<brk> For the chip to process data organically, it had to be connected to the hippocampus.	 Tu dois faire quelque chose. J'essaie de faire quelque chose, Riley. Le cerveau fonctionne comme un ordinateur, d'accord, même sans puce. Il y a la mémoire à court terme... la mémoire à long terme, un disque dur connu sous le nom d'hippocampe.<brk>	For the chip to process data organically, <p>it</p> had to be connected to the hippocampus.	Pour que la  puce  traite les données organiques, elle doit être connectée à l'hippocampe.	Pour que la  <hon>puce<hoff>  traite les données organiques, <p>elle</p> doit être connectée à l'hippocampe.
Things would go back to the way they were.	 Les choses reviendraient à ce qu'elles étaient.	- ( Chuckles ) - I did! I mean, you know, more than normal. Look, I... The book took a lot of time and commitment from you, from me, from the kids, and I'm very proud of what you did. But I thought that when the book was done...<brk> Things would go back to the way they were.	 - (Chuckles) - Je l'ai fait! Je veux dire, plus que la normale. Écoute, je... Le livre a pris beaucoup de temps et d'engagement de toi, de moi, des enfants, et je suis très fier de ce que tu as fait. Mais je pensais que quand le livre aurait été terminé...<brk>	Things would go back to the way <p>they</p> were.	Les  choses  reprendraient là où elles étaient.	Les  <hon>choses<hoff>  reprendraient là où <p>elles</p> étaient.
I just told my girlfriends it was you guys, and they didn't believe me.	 J'ai dit à mes copines que c'était vous, et elles ne m'ont pas cru.	T.K., I actually brought you here to talk to you. How do I say this? Oh, my God! Rex Evans and Terrence King. [ Laughs ]<brk> I just told my girlfriends it was you guys, and they didn't believe me.	 T.K., je t'ai amené ici pour te parler. Comment je dis ça? Oh, mon Dieu! Rex Evans et Terrence King.<brk>	I just told my girlfriends it was you guys, and <p>they</p> didn't believe me.	J'ai dit à mes  copines  que c'était bien vous, et elles ont pas voulu me croire.	J'ai dit à mes  <hon>copines<hoff>  que c'était bien vous, et <p>elles</p> ont pas voulu me croire.
The winning argument is like a fine wine - it gives me a feeling of wellbeing.	 L'argument gagnant est comme un bon vin - il me donne un sentiment de bien-être.	However, were the occasion an anniversary, then I must direct you to our most glittering gift. Though expensive, our engraved silver purses would make any birthday an occasion to treasure. Now... Shall we leave you a moment or two to muse, or are you ready to decide? None of us expected this to happen, but perhaps we should all admit it's for the best, hmm? I cherish reason.<brk> The winning argument is like a fine wine - it gives me a feeling of wellbeing.	 Cependant, si l'occasion était un anniversaire, alors je dois vous diriger vers notre cadeau le plus étincelant. Bien que cher, nos sacs d'argent gravés feraient de n'importe quel anniversaire une occasion de chérir. Maintenant... Nous vous laissons un moment ou deux pour réfléchir, ou êtes-vous prêt à décider? Aucun de nous ne s'attendait à ce que cela se produise, mais peut-être devrions-nous tous admettre que c'est pour le mieux, hum? Je chéri la raison.<brk>	The winning argument is like a fine wine - <p>it</p> gives me a feeling of wellbeing.	L' argument  gagnant est comme un bon vin, il me donne une sensation de bien-être.	L' <hon>argument<hoff>  gagnant est comme un bon vin, <p>il</p> me donne une sensation de bien-être.
Things are different for people like them than they are for people like us and there's bloody naught we can do about it.	 Les choses sont différentes pour les gens comme eux que pour les gens comme nous et il n'y a rien que nous puissions faire à ce sujet.	Do you know what's bloody priceless? I get to live like the king of Siam for a month, me Sophie gets $5,000, and, best of all, the public gets the satisfaction of seeing someone hang for this heinous crime. The public ought to see the man who actually committed this heinous crime hang for it. Never gonna happen, copper. You know this stretch of road.<brk> Things are different for people like them than they are for people like us and there's bloody naught we can do about it.	 Savez-vous ce qui est sans valeur? Je vais vivre comme le roi de Siam pendant un mois, moi Sophie gagne 5000 $, et, surtout, le public obtient la satisfaction de voir quelqu'un pendu pour ce crime odieux. Le public devrait voir l'homme qui a effectivement commis ce crime odieux pendu pour ça. Jamais n'arrivera, cuivre. Vous savez cette bande de route.<brk>	Things are different for people like them than <p>they</p> are for people like us and there's bloody naught we can do about it.	Les  choses  sont différentes pour des gens comme eux plus qu'elles ne le sont pour des gens comme nous et il n'y a rien que nous puissions faire à ce sujet.	Les  <hon>choses<hoff>  sont différentes pour des gens comme eux plus qu'<p>elles</p> ne le sont pour des gens comme nous et il n'y a rien que nous puissions faire à ce sujet.
Ever since I was a little kid, I would plan and plan and plan all my birthday parties but never actually went through with any of them because they were never ready by the time my birthday actually rolled around.	 Depuis que j'étais un petit enfant, je planifions et planifions tous mes anniversaires mais en fait je n'en ai jamais finis avec eux parce qu'ils n'étaient jamais prêts avant mon anniversaire.	"Will wants his mother as far away from the bar as possible, and all of you Glee kids have dated so incestuously that I can't even remember who can tolerate who anymore, so... Look, I'm-I'm worried about not being able to do this. Being able to look Mr. Shue in the eyes. Look, I'm really sorry that I don't have a pamphlet handy for you right now, but I'm pretty sure if I did, it would say something like, ""Get Over It,"" okay? My therapist says that I use my OCD to control the uncontrollable.<brk> Ever since I was a little kid, I would plan and plan and plan all my birthday parties but never actually went through with any of them because they were never ready by the time my birthday actually rolled around."	" Will veut que sa mère soit aussi loin que possible, et vous tous, les enfants de Glee, êtes sortis avec tant d'inceste que je ne me rappelle même plus qui peut tolérer qui, alors... Écoutez, je suis inquiet de ne pas être capable de faire ça. <unk> tre capable de regarder M. Shue dans les yeux. Ecoutez, je suis vraiment désolé de ne pas avoir un pamphlet pratique pour vous en ce moment, mais je suis presque sûr que si je le faisais, il dirait quelque chose comme, ""Tendez-le"", d'accord? Mon thérapeute dit que j'utilise mon OCD pour contrôler l'incontrôlable.<brk>"	Ever since I was a little kid, I would plan and plan and plan all my birthday parties but never actually went through with any of them because <p>they</p> were never ready by the time my birthday actually rolled around.	Petite, je préparais sans cesse mes  fêtes  d'anniversaire, mais je les faisais jamais parce qu'elles étaient jamais prêtes à temps.	Petite, je préparais sans cesse mes  <hon>fêtes<hoff>  d'anniversaire, mais je les faisais jamais parce qu'<p>elles</p> étaient jamais prêtes à temps.
I have, uh, a shoe print, um, from a hiking shoe, and from the lack of wear, I'd say they're brand new.	 J'ai, euh, une empreinte de chaussure, euh, d'une chaussure de randonnée, et par manque d'usure, je dirais qu'elles sont toutes neuves.	Nate. I'm so sorry. I-I-I promise you that. Find anything? Yeah, yeah.<brk> I have, uh, a shoe print, um, from a hiking shoe, and from the lack of wear, I'd say they're brand new.	 Nate. Je suis tellement désolé. Je-je-vous le promets. Tu trouves quelque chose? Ouais, ouais.<brk>	I have, uh, a shoe print, um, from a hiking shoe, and from the lack of wear, I'd say <p>they</p>'re brand new.	J'ai, euh, une empreinte de chaussure, um, de  chaussure  de randonnée, et vu la faible usure, je dirais qu'elles sont toutes neuves.	J'ai, euh, une empreinte de chaussure, um, de  <hon>chaussure<hoff>  de randonnée, et vu la faible usure, je dirais qu'<p>elles</p> sont toutes neuves.
This wound is supposed to be irrigated every two hours or it gets re-infected.	 Cette blessure est censée être irriguée toutes les deux heures ou elle sera réinfectée.	Those boys are in my trees again! They're devils for thieving! Bloody devils! There are no boys and nothing is being stolen, come back inside, please. Christ!<brk> This wound is supposed to be irrigated every two hours or it gets re-infected.	 Ces garçons sont de nouveau dans mes arbres! Ils sont des diables pour le vol! Des diables de sang! Il n'y a pas de garçons et rien n'est volé, rentrez à l'intérieur, s'il vous plaît. Mon Dieu!<brk>	This wound is supposed to be irrigated every two hours or <p>it</p> gets re-infected.	Cette  plaie  est censée être irriguée toutes les 2h ou bien elle se réinfectera.	Cette  <hon>plaie<hoff>  est censée être irriguée toutes les 2h ou bien <p>elle</p> se réinfectera.
These grasslands have been grazed and burned and have endured the harshest drought in generations... but with the rains, they're beginning to recover.	 Ces prairies ont été éraflées et brûlées et ont subi la sécheresse la plus sévère depuis des générations... mais avec les pluies, elles commencent à se rétablir.	The gamble the crowned eagle took months ago by nesting here has paid off. She is the only eagle to actually nest in this forest. The only one who took the risk to breed here, well before the trees came into fruit and the bats flooded in. She only breeds once every two years, so her timing must be perfect. In a few months, the bats will leave, but her gamble means her chick will have the best possible start in life.<brk> These grasslands have been grazed and burned and have endured the harshest drought in generations... but with the rains, they're beginning to recover.	 Le pari que l'aigle couronné a pris il y a des mois en faisant sa nidification ici a payé. Elle est le seul aigle à faire sa nidification dans cette forêt. Le seul qui ait pris le risque de se reproduire ici, bien avant que les arbres n'arrivent et que les chauves-souris n'arrivent. Elle ne se reproduit qu'une fois tous les deux ans, donc son timing doit être parfait. Dans quelques mois, les chauves-souris partiront, mais son pari signifie que sa fille aura le meilleur début possible dans la vie.<brk>	These grasslands have been grazed and burned and have endured the harshest drought in generations... but with the rains, <p>they</p>'re beginning to recover.	Les  plaines  ont été broutées et brûlées et ont enduré la pire sécheresse depuis des générations. Avec la pluie, elles commencent à se rétablir.	Les  <hon>plaines<hoff>  ont été broutées et brûlées et ont enduré la pire sécheresse depuis des générations. Avec la pluie, <p>elles</p> commencent à se rétablir.
Ended Knox's football career before it really started.	 Fini la carrière de football de Knox avant qu'elle ne commence vraiment.	Until Knox stepped in. Together, we put those good ol' boys down like dogs. That's a true blue friend. Except he got a shattered knee for his efforts. One guy just got the drop on him.<brk> Ended Knox's football career before it really started.	 Jusqu'à ce que Knox intervienne. Ensemble, on a mis les bons vieux garçons comme des chiens. C'est un vrai ami bleu. Sauf qu'il a eu un genou fracassé pour ses efforts. Un gars vient de le tomber sur lui.<brk>	Ended Knox's football career before <p>it</p> really started.	Fin de la  carrière  de football de Knox avant même qu'elle n'aie commencé.	Fin de la  <hon>carrière<hoff>  de football de Knox avant même qu'<p>elle</p> n'aie commencé.
My grades, they never dropped.	 Mes notes, elles n'ont jamais baissé.	Sitting at the table when I blew out the candles. Was she moving? Just enough to get her beer mug to her face. So, I lied about one little thing. No, you didn't. I found my report card from the year you smashed my guitar.<brk> My grades, they never dropped.	 Assis à la table quand j'ai soufflé les bougies. Elle bougeait? Juste assez pour lui mettre sa tasse de bière à la figure. Alors, j'ai menti sur une petite chose. Non, tu ne l'as pas fait. J'ai trouvé mon bulletin de notes de l'année où tu as cassé ma guitare.<brk>	My grades, <p>they</p> never dropped.	Mes  notes .... Elles n'avaient pas baissé.	Mes  <hon>notes<hoff> .... <p>Elles</p> n'avaient pas baissé.
You say that word so often it has no meaning.	 Tu dis ce mot si souvent qu'il n'a aucun sens.	- God! - Listen, I have a reputation. I know you don't care about that, but it means something to me. Anna. I'm sorry.<brk> You say that word so often it has no meaning.	 - Dieu! - J'ai une réputation. Je sais que tu t'en fous, mais elle a une importance pour moi. Anna. Je suis désolée.<brk>	You say that word so often <p>it</p> has no meaning.	Tu dis ce  mot  si souvent qu'il n'a plus de sens.	Tu dis ce  <hon>mot<hoff>  si souvent qu'<p>il</p> n'a plus de sens.
That was my brother's vein and it's staying open.	 C'était la veine de mon frère et elle reste ouverte.	Quiet. Old school? Hey, guys. Why would we close the l-7? Just following orders.<brk> That was my brother's vein and it's staying open.	 Silence. La vieille école? Hé, les gars. Pourquoi fermions-nous le L-7? En suivant seulement les ordres.<brk>	That was my brother's vein and <p>it</p>'s staying open.	C'était la  veine  de mon frère et elle reste ouverte.	C'était la  <hon>veine<hoff>  de mon frère et <p>elle</p> reste ouverte.
Exactly, and things are easier to see when they're in motion.	 Exactement, et les choses sont plus faciles à voir quand ils sont en mouvement.	Yeah, complete with e-mail addresses, phone numbers, and post office boxes. It's like these criminals built themselves an extra space inside these people's lives, with their own separate lines of communication, which we can now use to smoke them out. So what are you thinking, captain? I'm thinking that we take these credit reports and we send a message to each one of these criminal e-mail accounts with a warning about potential identity fraud. The thieves might try to move all the cash they collected at once.<brk> Exactly, and things are easier to see when they're in motion.	 Ouais, complet avec les adresses e-mail, numéros de téléphone, et boîtes postales. C'est comme si ces criminels se construisaient un espace supplémentaire dans la vie de ces gens, avec leurs propres lignes de communication, que nous pouvons maintenant utiliser pour les faire partir. Alors à quoi pensez-vous, capitaine? Je pense que nous prenons ces rapports de cote de crédit et nous envoyons un message à chacun de ces comptes e-mail criminels avec une mise en garde contre la fraude d'identité potentielle. Les voleurs pourraient essayer de déplacer tout l'argent qu'ils ont collectés en une fois.<brk>	Exactly, and things are easier to see when <p>they</p>'re in motion.	Exactement et les  choses  sont plus faciles à voir quand elles sont en mouvement.	Exactement et les  <hon>choses<hoff>  sont plus faciles à voir quand <p>elles</p> sont en mouvement.
I designed The Machine to detect acts of terror, but it sees everything... violent crimes involving ordinary people.	 La machine devait repérer des actes terroristes, mais elle voit tout... des crimes violents impliquant des gens ordinaires.	<brk> I designed The Machine to detect acts of terror, but it sees everything... violent crimes involving ordinary people.	<brk>	I designed The Machine to detect acts of terror, but <p>it</p> sees everything... violent crimes involving ordinary people.	La  machine  devait repérer des actes terroristes, mais elle voit tout. Des crimes violents impliquant des gens ordinaires.	La  <hon>machine<hoff>  devait repérer des actes terroristes, mais <p>elle</p> voit tout. Des crimes violents impliquant des gens ordinaires.
And if that makes certain people uncomfortable, then maybe they need to be uncomfortable.	 Et si cela rend certaines personnes mal à l'aise, alors peut-être qu'elles ont besoin d'être mal à l'aise.	You know, she was the last person to see Merchiston alive. We need to find her. So, Mr. Merchiston, you go from rock journalist to quixotic muckraker. I'd have to say I'm just a seeker of the truth.<brk> And if that makes certain people uncomfortable, then maybe they need to be uncomfortable.	 Vous savez, elle a été la dernière à voir Merchiston en vie. Nous devons la trouver. Donc, M. Merchiston, vous passez de journaliste rock à fougueuse. Je dois dire que je ne suis qu'un chercheur de vérité.<brk>	And if that makes certain people uncomfortable, then maybe <p>they</p> need to be uncomfortable.	Et si ça rend certaines  personnes  mal-à-l'aise, alors peut-être qu'elles ont besoin d'être mal-à-l'aise.	Et si ça rend certaines  <hon>personnes<hoff>  mal-à-l'aise, alors peut-être qu'<p>elles</p> ont besoin d'être mal-à-l'aise.
He had an alibi, and it checked out.	 Il avait un alibi, et il a vérifié.	And you had nothing that would tie Gabriel Waincroft to the gun? Nothing. So, in other words, that was the end of your case? Over the years, we followed up on a lead or two, but nothing ever came of it. But you always suspected that Gabriel Waincroft was guilty, didn't you?<brk> He had an alibi, and it checked out.	 Et tu n'avais rien qui puisse lier Gabriel Waincroft au fusil? Rien. Donc, en d'autres termes, c'était la fin de ton affaire? Au fil des ans, nous avons suivi une piste ou deux, mais rien n'en est jamais sorti. Mais tu as toujours suspecté que Gabriel Waincroft était coupable, n'est-ce pas?<brk>	He had an alibi, and <p>it</p> checked out.	Il a un  alibi  et il est vérifié.	Il a un  <hon>alibi<hoff>  et <p>il</p> est vérifié.
Value may dip every now and then, but it always goes back up in the summertime.	 La valeur peut baisser de temps en temps, mais elle remonte toujours pendant l'été.	Shh. Shh. Shh. But Dairy Queen? Dairy Queens are like California real estate.<brk> Value may dip every now and then, but it always goes back up in the summertime.	 Shh. Shh. Shh. Mais la reine des produits laitiers? Les reines des produits laitiers sont comme l'immobilier californien.<brk>	Value may dip every now and then, but <p>it</p> always goes back up in the summertime.	Leur  valeur  peut baisser ici et là, mais elle remonte toujours pendant l'été.	Leur  <hon>valeur<hoff>  peut baisser ici et là, mais <p>elle</p> remonte toujours pendant l'été.
Basically, everything the camera saw when it became motion-activated.	 Fondamentalement, tout ce que la caméra a vu quand il est devenu activé par le mouvement.	He helped me get to the bottom of our little peeping Tom issue. Is that such a good idea? I trust him. And believe me, if he cared so much about the Charleston PD, he wouldn't have given me this. Now, Ed was able to extract a whole mess of video clips.<brk> Basically, everything the camera saw when it became motion-activated.	 Il m'a aidé à aller au fond de notre petit problème Tom qui écoute. Est-ce une si bonne idée? Je lui fais confiance. Et croyez-moi, s'il s'intéressais autant au Charleston PD, il ne m'aurait pas donné ça. Maintenant, Ed a été en mesure d'extraire tout un tas de clips vidéo.<brk>	Basically, everything the camera saw when <p>it</p> became motion-activated.	C'est tout ce que la  caméra  a vu quand elle a été activée par les mouvements.	C'est tout ce que la  <hon>caméra<hoff>  a vu quand <p>elle</p> a été activée par les mouvements.
You have a microchip in your brain... and it's malfunctioning.	 Tu as une puce dans ton cerveau... et elle ne fonctionne pas.	What is this place? You are at U.S. Cyber Command in angel's bluff, Virginia. Virginia? Is that where I live? It's where you work.<brk> You have a microchip in your brain... and it's malfunctioning.	 C'est quoi, cet endroit? Tu es à l'U.S. Cyber Command dans le bluff d'ange, en Virginie. La Virginie? C'est là que je vis? C'est là que tu travailles.<brk>	You have a microchip in your brain... and <p>it</p>'s malfunctioning.	Tu as une  micro-puce  dans ton cerveau et elle fonctionne mal.	Tu as une  <hon>micro-puce<hoff>  dans ton cerveau et <p>elle</p> fonctionne mal.
I ran it for prints; they're classified, the prints.	 Je l'ai cherché pour des copies, elles sont classées.	Can't say I'm going to argue with you there. Ah, get it, I got to go. Didn't expect to hear from you. I didn't expect to call, but I found a bug in my office. I'm assuming not a cockroach?<brk> I ran it for prints; they're classified, the prints.	 Je ne peux pas te contredire. Je dois y aller. Je ne m'attendais pas à avoir de tes nouvelles. Je ne pensais pas appeler, mais j'ai trouvé un bug dans mon bureau. Je suppose que ce n'est pas un cafard?<brk>	I ran it for prints; <p>they</p>'re classified, the prints.	J'ai cherché les  empreintes , elles sont classifiées.	J'ai cherché les  <hon>empreintes<hoff> , <p>elles</p> sont classifiées.
No, you don't have to, I just have to look around, all your photographs, they say it all.	 Non, tu n'es pas obligé, je dois juste regarder autour de moi, toutes tes photos, elles disent tout.	Harry, he never liked the band. You were having an intimate relationship with Mr Lester weren't you? He was a friend of mine. You were having a sexual relationship with him? I'm not going to answer that.<brk> No, you don't have to, I just have to look around, all your photographs, they say it all.	 Harry, il n'a jamais aimé le groupe. Tu avais une relation intime avec M. Lester, non? C'était un ami à moi. Tu avais une relation sexuelle avec lui? Je ne répondrai pas à ça.<brk>	No, you don't have to, I just have to look around, all your photographs, <p>they</p> say it all.	Vous n'êtes pas obligée, il me suffit de regarder, toutes ces  photos , elles le disent toutes.	Vous n'êtes pas obligée, il me suffit de regarder, toutes ces  <hon>photos<hoff> , <p>elles</p> le disent toutes.
Kill them before they start multiplying!	 Tuez-les avant qu'elles ne se multiplient!	Okay, now jump. I think we're almost there. Thank God. This cave is the worst. I know, I don't know what's more offensive... the actual racism or the insulting notion that it might somehow rub off on us. Jive turkeys!<brk> Kill them before they start multiplying!	 Bon, maintenant saute. Je pense qu'on y est presque. Dieu merci. Cette grotte est la pire. Je sais, je ne sais pas ce qui est le plus offensant... le vrai racisme ou la notion insultante qu'il pourrait nous écraser. Des dindes de Jive!<brk>	Kill them before <p>they</p> start multiplying!	Des  dindes ! Tuez-les avant qu'elles ne se multiplient!	Des  <hon>dindes<hoff> ! Tuez-les avant qu'<p>elles</p> ne se multiplient!
Don't say no right away, but I saw a dress a few booths down and I think it would look great on you.	 Ne dis pas non tout de suite, mais j'ai vu une robe quelques cabines vers le bas et je pense qu'elle serait super sur toi.	Let's go get some food. Actually, I signed us up to work at Rico's mathlete booth. And I thought maybe we could go to the formal tonight. Jo. You wanna come tonight?<brk> Don't say no right away, but I saw a dress a few booths down and I think it would look great on you.	 Allons chercher à manger. En fait, je me suis inscrit pour travailler à la cabine de mathlete de Rico. Et j'ai pensé que peut-être nous pourrions aller à la cérémonie officielle ce soir. Jo. Tu veux venir ce soir?<brk>	Don't say no right away, but I saw a dress a few booths down and I think <p>it</p> would look great on you.	Ne dis pas non tout de suite, mais j'ai vu une  robe  dans un stand pas loin. et je pense qu'elle t'irait bien.	Ne dis pas non tout de suite, mais j'ai vu une  <hon>robe<hoff>  dans un stand pas loin. et je pense qu'<p>elle</p> t'irait bien.
White roses, they are so beautiful!	 Les roses blanches, elles sont si belles!	When I eventually get presented, the train has to be no less than three yards in length from the shoulders. It sounds rather ornate. It's tradition. For you, Mrs Selfridge. Oh!<brk> White roses, they are so beautiful!	 Quand on finit par me présenter, le train ne doit pas être à moins de trois mètres des épaules. <unk> a sonne plutôt fleuri. C'est la tradition. Pour vous, Mme Selfridge. Oh!<brk>	White roses, <p>they</p> are so beautiful!	Des  roses  blanches, elles sont magnifiques !	Des  <hon>roses<hoff>  blanches, <p>elles</p> sont magnifiques !
Castle, there was a blood trail that led from the van, and it stopped.	 Castle, il y avait une trace de sang qui menait depuis le van, et elle s'est arrêtée.	I gotta go let Agent Harris know. So she's safe. She's here somewhere, right? She's gotta be around here somewhere? She was.<brk> Castle, there was a blood trail that led from the van, and it stopped.	 Je dois le dire à l'agent Harris. Donc elle est en sécurité. Elle est quelque part, non? Elle doit être quelque part par ici? Elle l'était.<brk>	Castle, there was a blood trail that led from the van, and <p>it</p> stopped.	Castle, il y avait une  traînée  de sang qui partait du van, mais après elle disparaît.	Castle, il y avait une  <hon>traînée<hoff>  de sang qui partait du van, mais après <p>elle</p> disparaît.
So that all the girls of India will learn a lesson that they shouldn't dare trick innocent guys into 498a.	 Pour que toutes les filles de l'Inde apprennent une leçon qu'elles n'oseront pas piéger les innocentes jusqu'à 498a.	They duped my client of eighty lakhs it's in the bag... ls this correct uncle? Yes Come on then, to the police station Just wait and watch now Tarn... I will get the maximum sentence for her...<brk> So that all the girls of India will learn a lesson that they shouldn't dare trick innocent guys into 498a.	 Ils ont trompé mon client de 80 lakhs. C'est dans le sac. C'est l'oncle correct? Oui. Au commissariat. Attendez et regardez. Tarn. J'aurai la peine maximale pour elle.<brk>	So that all the girls of India will learn a lesson that <p>they</p> shouldn't dare trick innocent guys into 498a.	Ca servira de leçon aux  filles ! Elles n'utiliseront plus le 498a pour intimider des innocents.	Ca servira de leçon aux  <hon>filles<hoff> ! <p>Elles</p> n'utiliseront plus le 498a pour intimider des innocents.
When you got harmonies going together, they kind of meld together.	 Quand vous avez des harmonies ensemble, elles se sont mélangées.	That's analog. It's how it sounds. Especially Neve's, you know. I mean, everything is just better. The human voice sounds better.<brk> When you got harmonies going together, they kind of meld together.	 C'est analogique. C'est comme ça que ça sonne. Surtout Neve. Je veux dire, tout va mieux. La voix humaine sonne mieux.<brk>	When you got harmonies going together, <p>they</p> kind of meld together.	Quand tu fais des  harmonies  c'est comme si elles se fondaient les unes avec les autres.	Quand tu fais des  <hon>harmonies<hoff>  c'est comme si <p>elles</p> se fondaient les unes avec les autres.
They had completely different careers, and they lived in different parts of town.	 Ils avaient des carrières complètement différentes, et ils vivaient dans des parties différentes de la ville.	Yeah, still working on it. Excuse me. Yeah, Ryan here. Maybe they knew each other. No, their family said they didn't know each other.<brk> They had completely different careers, and they lived in different parts of town.	 Oui, on y travaille encore. Excusez-moi. Oui, Ryan. Ils se connaissaient peut-être. Non, leur famille a dit qu'ils ne se connaissaient pas.<brk>	They had completely different careers, and <p>they</p> lived in different parts of town.	Elles  ont des carrières complètement différentes, et elles vivaient dans des quartiers différents.	<hon>Elles<hoff>  ont des carrières complètement différentes, et <p>elles</p> vivaient dans des quartiers différents.
My current marriage to Heather, wiped out, like it never even happened.	 Mon mariage actuel avec Heather, a été anéanti, comme il ne s'est jamais produit.	I don't wanna do that. It's what you must do to guarantee your mother spends the rest of her days filled with love for what is in front of her. You said I should be specific, so I've been really thinking about this. Good. I want to have been married to her, Katie, the whole time.<brk> My current marriage to Heather, wiped out, like it never even happened.	 Je ne veux pas faire ça. C'est ce que tu dois faire pour garantir que ta mère passe le reste de ses jours remplie d'amour pour ce qui est devant elle. Tu as dit que je devais être précis, alors j'ai vraiment réfléchi à ça. Bien. Je veux être marié à elle, Katie, tout le temps.<brk>	My current marriage to Heather, wiped out, like <p>it</p> never even happened.	Mon  mariage  avec Heather ? Effacé. Il n'a jamais existé.	Mon  <hon>mariage<hoff>  avec Heather ? Effacé. <p>Il</p> n'a jamais existé.
The skinwalker sounds and looks like his victims, but he doesn't know what they know.	 Le skinwalker sonne et ressemble à ses victimes, mais il ne sait pas ce qu'elles savent.	The thing is, Tommy made a series of rookie mistakes. I hardly noticed them at first, but when you add 'em all up, there's no way he could be a trained cop. I-I would... I would just like you to note that I told you so. I told you so!<brk> The skinwalker sounds and looks like his victims, but he doesn't know what they know.	 Le truc, c'est que Tommy a fait une série d'erreurs nouvelles. Je les ai à peine remarquées au début, mais quand on les rajoute toutes, il n'y a aucune chance qu'il soit un flic entraîné. Je voudrais... J'aimerais juste que vous remarquiez que je vous l'ai dit. Je vous l'ai dit!<brk>	The skinwalker sounds and looks like his victims, but he doesn't know what <p>they</p> know.	Le porteur de peau parle et ressemble à ses  victimes , mais il ignore ce qu'elles savent.	Le porteur de peau parle et ressemble à ses  <hon>victimes<hoff> , mais il ignore ce qu'<p>elles</p> savent.
