src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Don't sleep with all those girls, 'cause then they come at me.	 Ne couche pas avec toutes ces filles, parce qu'elles viennent me tuer.	<brk> Don't sleep with all those girls, 'cause then they come at me.	<brk>	Don't sleep with all those girls, 'cause then <p>they</p> come at me.	Ne couche pas avec toutes ces  filles  parce qu'après elles viennent me voir.	Ne couche pas avec toutes ces  <hon>filles<hoff>  parce qu'après <p>elles</p> viennent me voir.
Your drink is only about half as full as it should be, Frank.	 Votre verre n'est qu'à moitié aussi plein qu'il devrait l'être, Frank.	South Carolina's premiere military college. They taught me the values of honor, duty, and respect. They also hazed me, tried to break me, and, senior year, nearly expelled me when I volunteered for a Senate Race and my studies suffered. But that didn't stop them from soliciting a hefty sum for their new library 30 years later. How quickly poor grades are forgotten in the shadow of power and wealth.<brk> Your drink is only about half as full as it should be, Frank.	 La plus grande université militaire de Caroline du Sud. Ils m'ont appris les valeurs d'honneur, de devoir et de respect. Ils m'ont aussi bafoué, ils ont essayé de me briser, et la dernière année, ils ont failli me bannir quand je me suis porté volontaire pour une course du Sénat et que mes études ont souffert. Mais ça ne les a pas empêchés de solliciter une grosse somme pour leur nouvelle bibliothèque 30 ans plus tard. Comme les mauvaises notes sont vite oubliées dans l'ombre du pouvoir et de la richesse.<brk>	Your drink is only about half as full as <p>it</p> should be, Frank.	Ton  verre  n'est pas aussi plein qu'il devrait l'être, Frank.	Ton  <hon>verre<hoff>  n'est pas aussi plein qu'<p>il</p> devrait l'être, Frank.
We've recreated this settlement exactly as it was 100 years earlier.	 Nous avons recréé cette colonie exactement comme elle était 100 ans auparavant.	In this experiment, you'll be allowed to govern yourselves completely with no interference and no help. We will abandon you with a camera crew to document your adventure, but the world you know is gone-- slate wiped clean, and you will start a new civilization. - Are you ready to begin? - Yes. Okay. 2 miles due east... are the remains of a primitive settlement, an outpost where fur traders would stop to barter their wares. But one day in 1908, this settlement was found abandoned, fire still burning, food still cooking in pots, but its 14 inhabitants had mysteriously disappeared, never to be seen again.<brk> We've recreated this settlement exactly as it was 100 years earlier.	 Dans cette expérience, vous serez autorisé à vous gouverner complètement sans interférence et sans aide. Nous vous abandonnerons avec une équipe de caméra pour documenter votre aventure, mais le monde que vous connaissez est parti-- rasé, et vous allez commencer une nouvelle civilisation. - Vous êtes prêt à commencer? - Oui. Ok. 2 miles à l'est... ce sont les restes d'une colonie primitive, un avant-poste où les marchands de fourrure s'arrêtaient pour négocier leurs marchandises. Mais un jour en 1908, cette colonie a été trouvée abandonnée, le feu continue de brûler, la nourriture continue à cuisiner dans des pots, mais ses 14 habitants avaient mystérieusement disparu, pour ne plus jamais être vus.<brk>	We've recreated this settlement exactly as <p>it</p> was 100 years earlier.	On a reconstitué cette  colonie  comme elle était un siècle plus tôt.	On a reconstitué cette  <hon>colonie<hoff>  comme <p>elle</p> était un siècle plus tôt.
She was caught hiding in a cargo hold of a freighter before it set sail down the Mississippi.	 Elle a été attrapée dans une cargo d'un cargo avant qu'il ne reparte dans le Mississippi.	Katie doesn't deserve to die. You're in no position to be so principled. You can't win a war without a few strategic losses, no matter how regrettable they may be. How many times have the vampires been one step ahead, known something they shouldn't, your sister executed in the public square for practicing magic who knew she'd be caught? Did she even attempt to flee?<brk> She was caught hiding in a cargo hold of a freighter before it set sail down the Mississippi.	 Katie ne mérite pas de mourir. Tu n'es pas en position d'avoir de tels principes. Tu ne peux pas gagner une guerre sans quelques pertes stratégiques, même si elles sont parfois mécontentes. Combien de fois les vampires ont-ils fait un pas en avant, ont su quelque chose qu'ils ne devraient pas, ta soeur a exécuté sur la place publique pour s'entraîner à la magie qui savait qu'elle serait attrapée? Elle a même essayé de fuir?<brk>	She was caught hiding in a cargo hold of a freighter before <p>it</p> set sail down the Mississippi.	Elle s'était cachée à bord d'un  bateau  avant qu'il descende le Mississippi.	Elle s'était cachée à bord d'un  <hon>bateau<hoff>  avant qu'<p>il</p> descende le Mississippi.
So I do the history, even though it may hurt people.	 Donc je fais l'histoire, même si elle peut blesser les gens.	I can't find anything. There's a problem here. You're delving into the origins of Muslims' deepest beliefs but where is the historical evidence? Sometimes the belief of the believer, and the understanding of the scholar, cannot be squared. It's a choice between doing history and not doing history.<brk> So I do the history, even though it may hurt people.	 Je ne trouve rien. Il y a un problème ici. Vous plongez dans les origines des croyances les plus profondes des musulmans mais où sont les preuves historiques? Parfois la foi du croyant, et la compréhension du savant, ne peuvent pas être séparées. C'est un choix entre faire l'histoire et ne pas faire l'histoire.<brk>	So I do the history, even though <p>it</p> may hurt people.	Donc, je fais l' histoire , même si elle peut blesser les gens.	Donc, je fais l' <hon>histoire<hoff> , même si <p>elle</p> peut blesser les gens.
The town is gonna need an explanation, one that answers more questions than it raises, one that protects the ones who are still here.	 La ville va avoir besoin d'une explication, qui répond à plus de questions qu'elle n'en soulève, une qui protège ceux qui sont encore là.	- to the in-- - Dad. He's OK. He's OK. Your aunt and I have spoken.<brk> The town is gonna need an explanation, one that answers more questions than it raises, one that protects the ones who are still here.	 - au... - Papa. Il va bien. Il va bien. Ta tante et moi avons parlé.<brk>	The town is gonna need an explanation, one that answers more questions than <p>it</p> raises, one that protects the ones who are still here.	La ville aura besoin d'une  explication , qui réponde à plus de questions qu'elle n'en soulève, et qui protège ceux qui sont toujours là.	La ville aura besoin d'une  <hon>explication<hoff> , qui réponde à plus de questions qu'<p>elle</p> n'en soulève, et qui protège ceux qui sont toujours là.
Show these witches no fear or they will devour you.	 Ne montrez pas ces sorcières sans qu'elles ne vous dévorent.	Don't you know men who come here never leave? I am here to speak with the warrior who is said to live here. I am a chief. Is that right? A chief?<brk> Show these witches no fear or they will devour you.	 Vous ne connaissez pas des hommes qui ne repartent jamais? Je suis ici pour parler au guerrier qu'on dit de vivre ici. Je suis chef. C'est vrai? Un chef?<brk>	Show these witches no fear or <p>they</p> will devour you.	Ne montre pas ta peur à ces  sorcières  ou elles te dévoreront.	Ne montre pas ta peur à ces  <hon>sorcières<hoff>  ou <p>elles</p> te dévoreront.
Lord of lords, we make this offering to you, hoping you will find it pleasing.	 Seigneur des Seigneurs, nous vous faisons cette offrande, en espérant que vous la trouverez plaisante.	He is so weak he cannot eat. Pray to the gods, please, for him. Wait, no. I said no. No.<brk> Lord of lords, we make this offering to you, hoping you will find it pleasing.	 Il est si faible qu'il ne peut pas manger. Priez les dieux, s'il vous plaît, pour lui. Attends, non. J'ai dit non. Non.<brk>	Lord of lords, we make this offering to you, hoping you will find <p>it</p> pleasing.	Seigneur d'entre les seigneurs, nous te faisons cette  offrande  en espérant qu'elle te satisfasse.	Seigneur d'entre les seigneurs, nous te faisons cette  <hon>offrande<hoff>  en espérant qu'<p>elle</p> te satisfasse.
Steel-toed boots may be the punk style, but they definitely clashed with his skull.	 Les bottes aux pieds d'acier sont peut-être le style punk, mais elles se sont définitivement heurtées à son crâne.	Yeah, if it wasn't for that cash, uh... club would've been closed tonight. Sorry to keep you waiting. And without a stack of old National Geographics, like a proper doctor. David's still prepping the last victim, but here's what we have so far. Kevin Ellis. C.O.D.'s intracerebral hemorrhage due to multiple blunt force trauma.<brk> Steel-toed boots may be the punk style, but they definitely clashed with his skull.	 Oui, si ce n'était pas pour l'argent, euh... club aurait été fermé ce soir. Désolé de vous faire attendre. Et sans un tas de vieux National Geographics, comme un vrai docteur. David est toujours en train de préparer la dernière victime, mais voici ce que nous avons jusqu'à présent. Kevin Ellis. C.D. l'hémorrhagie intracérébrale à cause d'un traumatisme de force contondante multiple.<brk>	Steel-toed boots may be the punk style, but <p>they</p> definitely clashed with his skull.	Des  bottes  à embout d'acier peut être du style punk, mais elles ont vraiment heurté son crâne.	Des  <hon>bottes<hoff>  à embout d'acier peut être du style punk, mais <p>elles</p> ont vraiment heurté son crâne.
Only the road knows, where it will end.	 Seule la route sait, où elle finira.	Life makes you pay dearly, lt's such a raw deal It's a long, bumpy truck ride, And there's never a free meal Even these breaths we borrow will escape us tomorrow. We seek a home, around every bend,<brk> Only the road knows, where it will end.	 La vie vous fait payer chèrement, c'est une affaire si crue C'est un long et bosselé camion, Et il n'y a jamais de repas gratuit Même ces inspirations que nous empruntons nous échapperont demain. Nous cherchons une maison, autour de chaque courbe,<brk>	Only the road knows, where <p>it</p> will end.	Seule la  route  sait où elle se terminera.	Seule la  <hon>route<hoff>  sait où <p>elle</p> se terminera.
The women come out worse than they went in.	 Les femmes sortent pire qu'elles n'y sont entrées.	Yeah. She's being looked after. You've seen her, have you? I just want to know if she's all right. The wet cells aren't built for comfort, Doreen. Oh, Miss Davidson, I'm sorry.<brk> The women come out worse than they went in.	 Oui. On la surveille. Vous l'avez vue, n'est-ce pas? Je veux juste savoir si elle va bien. Les cellules humides ne sont pas faites pour le confort, Doreen. Oh, Mlle Davidson, je suis désolée.<brk>	The women come out worse than <p>they</p> went in.	Les  femmes  en sortent pires que quand elles y rentrent.	Les  <hon>femmes<hoff>  en sortent pires que quand <p>elles</p> y rentrent.
For the chip to process data organically, it had to be connected to the hippocampus.	 Pour que la puce traite des données organiquement, elle a dû être connectée à l'hippocampe.	You need to do something. I'm trying to do something, Riley. The brain works much like a computer, okay, even without the chip. There's short-term memory... ram, if you will... and there is long-term memory, a hard drive known as the hippocampus.<brk> For the chip to process data organically, it had to be connected to the hippocampus.	 Tu dois faire quelque chose. J'essaie de faire quelque chose, Riley. Le cerveau fonctionne comme un ordinateur, même sans la puce. Il y a la mémoire à court terme... Ram, si tu veux... et il y a la mémoire à long terme, un disque dur qu'on appelle l'hippocampe.<brk>	For the chip to process data organically, <p>it</p> had to be connected to the hippocampus.	Pour que la  puce  traite les données organiques, elle doit être connectée à l'hippocampe.	Pour que la  <hon>puce<hoff>  traite les données organiques, <p>elle</p> doit être connectée à l'hippocampe.
Things would go back to the way they were.	 Les choses redeviendraient comme elles étaient.	- ( Chuckles ) - I did! I mean, you know, more than normal. Look, I... The book took a lot of time and commitment from you, from me, from the kids, and I'm very proud of what you did. But I thought that when the book was done...<brk> Things would go back to the way they were.	 - ( Chuckles) - Je l'ai fait! Je veux dire, vous savez, plus que la normale. Écoutez, je... Le livre prenait beaucoup de temps et d'engagement de vous, de moi, des enfants, et je suis très fier de ce que vous avez fait. Mais je pensais que quand le livre a été fait...<brk>	Things would go back to the way <p>they</p> were.	Les  choses  reprendraient là où elles étaient.	Les  <hon>choses<hoff>  reprendraient là où <p>elles</p> étaient.
I just told my girlfriends it was you guys, and they didn't believe me.	 J'ai dit à mes copines que c'était vous, et elles ne m'ont pas cru.	T.K., I actually brought you here to talk to you. How do I say this? Oh, my God! Rex Evans and Terrence King. [ Laughs ]<brk> I just told my girlfriends it was you guys, and they didn't believe me.	 TK, je t'ai amené ici pour te parler. Comment je dis ça? Oh, mon Dieu! Rex Evans et Terrence King.<brk>	I just told my girlfriends it was you guys, and <p>they</p> didn't believe me.	J'ai dit à mes  copines  que c'était bien vous, et elles ont pas voulu me croire.	J'ai dit à mes  <hon>copines<hoff>  que c'était bien vous, et <p>elles</p> ont pas voulu me croire.
The winning argument is like a fine wine - it gives me a feeling of wellbeing.	 L' argument gagnant est comme un bon vin - il me donne une impression de bien-être.	However, were the occasion an anniversary, then I must direct you to our most glittering gift. Though expensive, our engraved silver purses would make any birthday an occasion to treasure. Now... Shall we leave you a moment or two to muse, or are you ready to decide? None of us expected this to happen, but perhaps we should all admit it's for the best, hmm? I cherish reason.<brk> The winning argument is like a fine wine - it gives me a feeling of wellbeing.	 Cependant, c'était l'occasion d'un anniversaire, alors je dois vous diriger vers notre cadeau le plus séduisant. Bien que cher, nos sacs argentés gravés feraient de n'importe quel anniversaire une occasion à chérir. Maintenant... Allons-nous vous laisser un moment ou deux à muse, ou êtes-vous prêt à décider? Aucun d'entre nous ne s'attendait à ce que cela arrive, mais peut-être devrions-nous tous admettre que c'est pour le meilleur, hum? Je chéris la raison.<brk>	The winning argument is like a fine wine - <p>it</p> gives me a feeling of wellbeing.	L' argument  gagnant est comme un bon vin, il me donne une sensation de bien-être.	L' <hon>argument<hoff>  gagnant est comme un bon vin, <p>il</p> me donne une sensation de bien-être.
Things are different for people like them than they are for people like us and there's bloody naught we can do about it.	 Les choses sont différentes pour les gens comme eux que pour les gens comme nous et il y a sang qu'on peut faire à ce sujet.	Do you know what's bloody priceless? I get to live like the king of Siam for a month, me Sophie gets $5,000, and, best of all, the public gets the satisfaction of seeing someone hang for this heinous crime. The public ought to see the man who actually committed this heinous crime hang for it. Never gonna happen, copper. You know this stretch of road.<brk> Things are different for people like them than they are for people like us and there's bloody naught we can do about it.	 Sais-tu ce qui est sans valeur? Je peux vivre comme le roi de Siam pendant un mois, moi Sophie a 5 000 $, et, surtout, le public obtient la satisfaction de voir quelqu'un pendu pour ce crime odieux. Le public devrait voir l'homme qui a effectivement commis ce crime odieux pendu pour ça. Jamais ça n'arrivera, Cuivre. Tu connais ce bout de route.<brk>	Things are different for people like them than <p>they</p> are for people like us and there's bloody naught we can do about it.	Les  choses  sont différentes pour des gens comme eux plus qu'elles ne le sont pour des gens comme nous et il n'y a rien que nous puissions faire à ce sujet.	Les  <hon>choses<hoff>  sont différentes pour des gens comme eux plus qu'<p>elles</p> ne le sont pour des gens comme nous et il n'y a rien que nous puissions faire à ce sujet.
Ever since I was a little kid, I would plan and plan and plan all my birthday parties but never actually went through with any of them because they were never ready by the time my birthday actually rolled around.	 Depuis que j'étais enfant, je préparais et préparais toutes mes soirées d'anniversaire, mais en fait je n'en parlais jamais avec elles parce qu'elles n'étaient jamais prêtes au moment où mon anniversaire tournait vraiment autour.	"Will wants his mother as far away from the bar as possible, and all of you Glee kids have dated so incestuously that I can't even remember who can tolerate who anymore, so... Look, I'm-I'm worried about not being able to do this. Being able to look Mr. Shue in the eyes. Look, I'm really sorry that I don't have a pamphlet handy for you right now, but I'm pretty sure if I did, it would say something like, ""Get Over It,"" okay? My therapist says that I use my OCD to control the uncontrollable.<brk> Ever since I was a little kid, I would plan and plan and plan all my birthday parties but never actually went through with any of them because they were never ready by the time my birthday actually rolled around."	" Will veut que sa mère soit aussi loin du bar que possible, et tous les enfants de Glee ont des rendez-vous si inconsciemment que je ne me rappelle même pas qui peut tolérer qui, alors... Ecoute, je suis... Je m'inquiète de ne pas être capable de faire ça. Être capable de regarder M. Shue dans les yeux. Ecoutez, je suis vraiment désolé de ne pas avoir un pamphlet pratique pour vous en ce moment, mais je suis sûr que si je le faisais, il dirait quelque chose comme, ""Sortez-vous"", d'accord? Ma psychothérapeute dit que j'utilise mon DTO pour contrôler l'incontrôlable.<brk>"	Ever since I was a little kid, I would plan and plan and plan all my birthday parties but never actually went through with any of them because <p>they</p> were never ready by the time my birthday actually rolled around.	Petite, je préparais sans cesse mes  fêtes  d'anniversaire, mais je les faisais jamais parce qu'elles étaient jamais prêtes à temps.	Petite, je préparais sans cesse mes  <hon>fêtes<hoff>  d'anniversaire, mais je les faisais jamais parce qu'<p>elles</p> étaient jamais prêtes à temps.
I have, uh, a shoe print, um, from a hiking shoe, and from the lack of wear, I'd say they're brand new.	 J'ai, euh, une empreinte de chaussure, euh, d'une chaussure de randonnée, et par manque d'usure, je dirais qu'elles sont toutes neuves.	Nate. I'm so sorry. I-I-I promise you that. Find anything? Yeah, yeah.<brk> I have, uh, a shoe print, um, from a hiking shoe, and from the lack of wear, I'd say they're brand new.	 Nate. Je suis désolée. Je vous le promets. Vous avez trouvé quelque chose? Oui, oui.<brk>	I have, uh, a shoe print, um, from a hiking shoe, and from the lack of wear, I'd say <p>they</p>'re brand new.	J'ai, euh, une empreinte de chaussure, um, de  chaussure  de randonnée, et vu la faible usure, je dirais qu'elles sont toutes neuves.	J'ai, euh, une empreinte de chaussure, um, de  <hon>chaussure<hoff>  de randonnée, et vu la faible usure, je dirais qu'<p>elles</p> sont toutes neuves.
This wound is supposed to be irrigated every two hours or it gets re-infected.	 Cette blessure est censée être irriguée toutes les deux heures ou elle est ré-infectée.	Those boys are in my trees again! They're devils for thieving! Bloody devils! There are no boys and nothing is being stolen, come back inside, please. Christ!<brk> This wound is supposed to be irrigated every two hours or it gets re-infected.	 Ces garçons sont encore dans mes arbres! Ce sont des démons pour les fouetter! Des démons sanglants! Il n'y a pas de garçons et rien n'est volé, rentre à l'intérieur, s'il te plaît. Mon Dieu!<brk>	This wound is supposed to be irrigated every two hours or <p>it</p> gets re-infected.	Cette  plaie  est censée être irriguée toutes les 2h ou bien elle se réinfectera.	Cette  <hon>plaie<hoff>  est censée être irriguée toutes les 2h ou bien <p>elle</p> se réinfectera.
These grasslands have been grazed and burned and have endured the harshest drought in generations... but with the rains, they're beginning to recover.	 Ces prairies ont été éraflées et brûlées et ont subit la sécheresse la plus dure des générations... mais avec les pluies, elles commencent à se rétablir.	The gamble the crowned eagle took months ago by nesting here has paid off. She is the only eagle to actually nest in this forest. The only one who took the risk to breed here, well before the trees came into fruit and the bats flooded in. She only breeds once every two years, so her timing must be perfect. In a few months, the bats will leave, but her gamble means her chick will have the best possible start in life.<brk> These grasslands have been grazed and burned and have endured the harshest drought in generations... but with the rains, they're beginning to recover.	 Le pari que l'aigle couronné a pris il y a quelques mois en nant ici a payé. Elle est la seule aigle à vraiment faire son nid dans cette forêt. La seule qui a pris le risque de se reproduire ici, bien avant que les arbres ne soient entrés en fruit et les chauves-souris ont envahi. Elle ne se reproduit qu'une fois tous les deux ans, donc son timing doit être parfait. Dans quelques mois, les chauves-souris partiront, mais son pari signifie que son poussin aura le meilleur départ possible dans la vie.<brk>	These grasslands have been grazed and burned and have endured the harshest drought in generations... but with the rains, <p>they</p>'re beginning to recover.	Les  plaines  ont été broutées et brûlées et ont enduré la pire sécheresse depuis des générations. Avec la pluie, elles commencent à se rétablir.	Les  <hon>plaines<hoff>  ont été broutées et brûlées et ont enduré la pire sécheresse depuis des générations. Avec la pluie, <p>elles</p> commencent à se rétablir.
Ended Knox's football career before it really started.	 Il a mis fin à la carrière de football de Knox avant qu'elle ne commence vraiment.	Until Knox stepped in. Together, we put those good ol' boys down like dogs. That's a true blue friend. Except he got a shattered knee for his efforts. One guy just got the drop on him.<brk> Ended Knox's football career before it really started.	 Jusqu'à ce que Knox entre en scène. Ensemble, on a mis ces bons gars en bas comme des chiens. C'est un vrai ami bleu. Sauf qu'il s'est fracassé le genou pour ses efforts. Un gars vient de le lâcher.<brk>	Ended Knox's football career before <p>it</p> really started.	Fin de la  carrière  de football de Knox avant même qu'elle n'aie commencé.	Fin de la  <hon>carrière<hoff>  de football de Knox avant même qu'<p>elle</p> n'aie commencé.
My grades, they never dropped.	 Mes notes, elles n'ont jamais baissé.	Sitting at the table when I blew out the candles. Was she moving? Just enough to get her beer mug to her face. So, I lied about one little thing. No, you didn't. I found my report card from the year you smashed my guitar.<brk> My grades, they never dropped.	 Assise à la table quand j'ai soufflé les bougies. Elle bougeait? Juste assez pour lui mettre sa tasse à bière au visage. Donc, j'ai menti sur une petite chose. Non, vous ne l'avez pas fait. J'ai trouvé mon bulletin de l'année où vous avez cassé ma guitare.<brk>	My grades, <p>they</p> never dropped.	Mes  notes .... Elles n'avaient pas baissé.	Mes  <hon>notes<hoff> .... <p>Elles</p> n'avaient pas baissé.
You say that word so often it has no meaning.	 Tu dis ce mot si souvent qu'il n'a pas de sens.	- God! - Listen, I have a reputation. I know you don't care about that, but it means something to me. Anna. I'm sorry.<brk> You say that word so often it has no meaning.	 - Mon Dieu! - J'ai une réputation. Je sais que tu t'en fous de ça, mais ça compte pour moi. Anna. Je suis désolée.<brk>	You say that word so often <p>it</p> has no meaning.	Tu dis ce  mot  si souvent qu'il n'a plus de sens.	Tu dis ce  <hon>mot<hoff>  si souvent qu'<p>il</p> n'a plus de sens.
That was my brother's vein and it's staying open.	 C'était la veine de mon frère et elle reste ouverte.	Quiet. Old school? Hey, guys. Why would we close the l-7? Just following orders.<brk> That was my brother's vein and it's staying open.	 Du calme. Une vieille école? Hé, les gars. Pourquoi fermons-nous la 7e? Juste pour suivre les ordres.<brk>	That was my brother's vein and <p>it</p>'s staying open.	C'était la  veine  de mon frère et elle reste ouverte.	C'était la  <hon>veine<hoff>  de mon frère et <p>elle</p> reste ouverte.
Exactly, and things are easier to see when they're in motion.	 Exactement, et les choses sont plus faciles à voir quand elles sont en mouvement.	Yeah, complete with e-mail addresses, phone numbers, and post office boxes. It's like these criminals built themselves an extra space inside these people's lives, with their own separate lines of communication, which we can now use to smoke them out. So what are you thinking, captain? I'm thinking that we take these credit reports and we send a message to each one of these criminal e-mail accounts with a warning about potential identity fraud. The thieves might try to move all the cash they collected at once.<brk> Exactly, and things are easier to see when they're in motion.	 Ouais, complet avec des adresses e-mail, des numéros de téléphone, et des boîtes de poste. C'est comme si ces criminels se construisaient eux-mêmes un espace supplémentaire dans la vie de ces gens, avec leurs propres lignes de communication séparées, que nous pouvons maintenant utiliser pour les éteindre. Alors, à quoi pensez-vous, capitaine? Je pense que nous prenons ces rapports de crédit et nous envoyons un message à chacun de ces comptes de courrier criminel avec une mise en garde sur la fraude potentielle à l'identité. Les voleurs pourraient essayer de déplacer tout l'argent qu'ils ont ramassé en même temps.<brk>	Exactly, and things are easier to see when <p>they</p>'re in motion.	Exactement et les  choses  sont plus faciles à voir quand elles sont en mouvement.	Exactement et les  <hon>choses<hoff>  sont plus faciles à voir quand <p>elles</p> sont en mouvement.
I designed The Machine to detect acts of terror, but it sees everything... violent crimes involving ordinary people.	 J'ai conçu La Machine pour détecter des actes terroristes, mais elle voit tout... des crimes violents impliquant des gens ordinaires.	<brk> I designed The Machine to detect acts of terror, but it sees everything... violent crimes involving ordinary people.	<brk>	I designed The Machine to detect acts of terror, but <p>it</p> sees everything... violent crimes involving ordinary people.	La  machine  devait repérer des actes terroristes, mais elle voit tout. Des crimes violents impliquant des gens ordinaires.	La  <hon>machine<hoff>  devait repérer des actes terroristes, mais <p>elle</p> voit tout. Des crimes violents impliquant des gens ordinaires.
And if that makes certain people uncomfortable, then maybe they need to be uncomfortable.	 Et si cela rend certaines personnes mal à l'aise, alors peut-être qu'elles ont besoin d'être mal à l'aise.	You know, she was the last person to see Merchiston alive. We need to find her. So, Mr. Merchiston, you go from rock journalist to quixotic muckraker. I'd have to say I'm just a seeker of the truth.<brk> And if that makes certain people uncomfortable, then maybe they need to be uncomfortable.	 Vous savez, elle était la dernière personne à voir Merchington en vie. Nous devons la trouver. Donc, M. Merchington, vous passez du journaliste rock au muckraker quixotique. Je dois dire que je ne suis qu'un chercheur de la vérité.<brk>	And if that makes certain people uncomfortable, then maybe <p>they</p> need to be uncomfortable.	Et si ça rend certaines  personnes  mal-à-l'aise, alors peut-être qu'elles ont besoin d'être mal-à-l'aise.	Et si ça rend certaines  <hon>personnes<hoff>  mal-à-l'aise, alors peut-être qu'<p>elles</p> ont besoin d'être mal-à-l'aise.
He had an alibi, and it checked out.	 Il avait un alibi, et il a vérifié.	And you had nothing that would tie Gabriel Waincroft to the gun? Nothing. So, in other words, that was the end of your case? Over the years, we followed up on a lead or two, but nothing ever came of it. But you always suspected that Gabriel Waincroft was guilty, didn't you?<brk> He had an alibi, and it checked out.	 Et vous n'aviez rien qui aurait lié Gabriel Waincroft à l'arme? Rien. Donc, en d'autres termes, c'était la fin de votre affaire? Au fil des ans, nous avons suivi une piste ou deux, mais rien n'en est jamais venu. Mais vous soupçonniez toujours que Gabriel Waincroft était coupable, n'est-ce pas?<brk>	He had an alibi, and <p>it</p> checked out.	Il a un  alibi  et il est vérifié.	Il a un  <hon>alibi<hoff>  et <p>il</p> est vérifié.
Value may dip every now and then, but it always goes back up in the summertime.	 La valeur peut baisser de temps en temps, mais elle remonte toujours en été.	Shh. Shh. Shh. But Dairy Queen? Dairy Queens are like California real estate.<brk> Value may dip every now and then, but it always goes back up in the summertime.	 Shh. Shh. Shh. Mais Dame Laitière? Les reines laitiaires sont comme l'immobilier californien.<brk>	Value may dip every now and then, but <p>it</p> always goes back up in the summertime.	Leur  valeur  peut baisser ici et là, mais elle remonte toujours pendant l'été.	Leur  <hon>valeur<hoff>  peut baisser ici et là, mais <p>elle</p> remonte toujours pendant l'été.
Basically, everything the camera saw when it became motion-activated.	 En gros, tout ce que la caméra voyait quand elle a activé le mouvement.	He helped me get to the bottom of our little peeping Tom issue. Is that such a good idea? I trust him. And believe me, if he cared so much about the Charleston PD, he wouldn't have given me this. Now, Ed was able to extract a whole mess of video clips.<brk> Basically, everything the camera saw when it became motion-activated.	 Il m'a aidé à atteindre le fond de la petite question de Tom. Est-ce une si bonne idée? Je lui fais confiance. Et croyez-moi, s'il s'intéressait autant à la police de Charleston, il ne m'aurait pas donné ça. Ed a pu extraire tout un bazar vidéo.<brk>	Basically, everything the camera saw when <p>it</p> became motion-activated.	C'est tout ce que la  caméra  a vu quand elle a été activée par les mouvements.	C'est tout ce que la  <hon>caméra<hoff>  a vu quand <p>elle</p> a été activée par les mouvements.
You have a microchip in your brain... and it's malfunctioning.	 Vous avez une puce dans votre cerveau... et elle est en panne.	What is this place? You are at U.S. Cyber Command in angel's bluff, Virginia. Virginia? Is that where I live? It's where you work.<brk> You have a microchip in your brain... and it's malfunctioning.	 C'est quoi cet endroit? Vous êtes au cybercommandat chez Angel's bluff, en Virginie. Virginia? C'est là que je vis? C'est là que vous travaillez.<brk>	You have a microchip in your brain... and <p>it</p>'s malfunctioning.	Tu as une  micro-puce  dans ton cerveau et elle fonctionne mal.	Tu as une  <hon>micro-puce<hoff>  dans ton cerveau et <p>elle</p> fonctionne mal.
I ran it for prints; they're classified, the prints.	 Je l'ai fait passer pour des empreintes, elles sont classées, les empreintes.	Can't say I'm going to argue with you there. Ah, get it, I got to go. Didn't expect to hear from you. I didn't expect to call, but I found a bug in my office. I'm assuming not a cockroach?<brk> I ran it for prints; they're classified, the prints.	 Je ne peux pas dire que je vais me disputer avec vous. Je dois y aller. Je ne m'attendais pas à entendre de votre part. Je ne m'attendais pas à appeler, mais j'ai trouvé un insecte dans mon bureau. Je suppose qu'il n'y a pas un cafard?<brk>	I ran it for prints; <p>they</p>'re classified, the prints.	J'ai cherché les  empreintes , elles sont classifiées.	J'ai cherché les  <hon>empreintes<hoff> , <p>elles</p> sont classifiées.
No, you don't have to, I just have to look around, all your photographs, they say it all.	 Non, vous n'en avez pas besoin, je dois juste regarder autour de vous, toutes vos photos, elles disent tout.	Harry, he never liked the band. You were having an intimate relationship with Mr Lester weren't you? He was a friend of mine. You were having a sexual relationship with him? I'm not going to answer that.<brk> No, you don't have to, I just have to look around, all your photographs, they say it all.	 Harry, il n'a jamais aimé le groupe. Vous aviez une relation intime avec M. Lester, n'est-ce pas? C'était un ami à moi. Vous aviez une relation sexuelle avec lui? Je ne vais pas répondre à ça.<brk>	No, you don't have to, I just have to look around, all your photographs, <p>they</p> say it all.	Vous n'êtes pas obligée, il me suffit de regarder, toutes ces  photos , elles le disent toutes.	Vous n'êtes pas obligée, il me suffit de regarder, toutes ces  <hon>photos<hoff> , <p>elles</p> le disent toutes.
Kill them before they start multiplying!	 Tuez-les avant qu'elles commencent à se multiplier!	Okay, now jump. I think we're almost there. Thank God. This cave is the worst. I know, I don't know what's more offensive... the actual racism or the insulting notion that it might somehow rub off on us. Jive turkeys!<brk> Kill them before they start multiplying!	 Bon, saute. Je pense qu'on y est presque. Dieu merci. Cette caverne est la pire. Je sais, je ne sais pas ce qui est le plus offensant... le vrai racisme ou la notion d'insulte qu'elle pourrait d'une façon ou d'une autre nous décevoir. Les dindes jive!<brk>	Kill them before <p>they</p> start multiplying!	Des  dindes ! Tuez-les avant qu'elles ne se multiplient!	Des  <hon>dindes<hoff> ! Tuez-les avant qu'<p>elles</p> ne se multiplient!
