src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
And they told me some things. Okay? Unkind things.	 Et elles m'ont dit des choses. D'accord? Des choses méchantes.	You know that live nerves are better than dead ones. Even I know that, and I'm an intern. And you. You put me in a really awkward position today. You just threw me to the wolves. Not that I'm comparing your sisters to wolves. But oh, my god. They're out for blood. They are furious with you that you didn't call them yourself.<brk> And they told me some things. Okay? Unkind things.	Tu sais que les nerfs vivants sont meilleurs que les nerfs morts. Même moi je le sais, et je suis interne. Et toi. Tu m'as mis dans une position vraiment bizarre aujourd'hui. Tu m'as jeté aux loups. Pas que je puisse comparer tes sœurs aux loups. Mais oh, mon Dieu, elles sont parties pour du sang. Elles sont furieuses avec toi parce que tu ne les appelles pas toi-même.<brk>	And <p>they</p> told me some things. Okay? Unkind things.	Elles m'ont raconté des choses pas sympas.	<p>Elles</p> m'ont raconté des choses pas sympas.
Not once they learn she was sleeping with you while you were embezzling from this firm.	 Pas une fois qu'elles apprennent qu'elle couchait avec toi alors que tu débordais de cette compagnie.	Excuse me? What this firm did to that woman was unconscionable. You piece of shit. Monica Eton deserved to get fired. Huh. The eight women I'm gonna stack the jury with might disagree with that.<brk> Not once they learn she was sleeping with you while you were embezzling from this firm.	Pardon? Ce que cette compagnie a fait à cette femme était inconsolable. Toi, petite merde. Monica Eton méritait d'être virée. Les huit femmes avec lesquelles je vais empiler le jury ne sont pas d'accord.<brk>	Not once <p>they</p> learn she was sleeping with you while you were embezzling from this firm.	Pas une fois qu'elles auront appris qu'elle couchait avec toi alors que tu détournais des fonds de cette entreprise.	Pas une fois qu'<p>elles</p> auront appris qu'elle couchait avec toi alors que tu détournais des fonds de cette entreprise.
Oh, yes, they are, with their hair and their thoughts, and...	 Oh, si, elles le sont, avec leurs cheveux et leurs pensées, et...	- I love to do that. But it's tricky out there. It's not like when you were... Women are scary now. They're no different than they were when I was young.<brk> Oh, yes, they are, with their hair and their thoughts, and...	- J'adore faire ça. Mais c'est difficile là dehors. Ce n'est pas comme quand tu étais... Les femmes font peur maintenant. Elles ne sont pas différentes de ce qu'elles étaient quand j'étais jeune.<brk>	Oh, yes, <p>they</p> are, with their hair and their thoughts, and...	Oh, si, elles ont changé, leurs cheveux, leurs pensées, et...	Oh, si, <p>elles</p> ont changé, leurs cheveux, leurs pensées, et...
Even so, they can only survive for less than ten minutes in the midday sun.	 Néanmoins, elles ne peuvent survivre que pendant moins de dix minutes sous le soleil de midi.	But even he can't take it any more. To survive longer, you would need a spacesuit. And in a way, that's what these insects have. Silver ants' armoured skin reflects light. They can tolerate temperatures that would kill any other land animal.<brk> Even so, they can only survive for less than ten minutes in the midday sun.	Même lui ne supporte plus. Pour survivre plus longtemps, il faudrait une combinaison spatiale. D'une certaine manière, c'est ce que ces insectes ont. La peau blindée des fourmis reflète la lumière. Elles peuvent tolérer des températures qui tueraient tout autre animal terrestre.<brk>	Even so, <p>they</p> can only survive for less than ten minutes in the midday sun.	Et encore, elles ne peuvent survivre que dix minutes sous le soleil de midi.	Et encore, <p>elles</p> ne peuvent survivre que dix minutes sous le soleil de midi.
And, oh, surprise, in Europe it attracted a great number of people it was playing openly.	 Et, oh, surprise, en Europe il a attiré un grand nombre de personnes qu'il jouait ouvertement.	I did what I wanted and it was The How Mountain. Holy Mountain really is an extraordinary film. It feels like a work of art that's come from a parallel world. A totally different version of the film industry where there really are no limits. I gave the movie to Michel Seydoux in France.<brk> And, oh, surprise, in Europe it attracted a great number of people it was playing openly.	"J'ai fait ce que je voulais et c'était ""Le How Mountain"". Holy Mountain est vraiment un film extraordinaire. On dirait une oeuvre d'art venant d'un monde parallèle. Une version totalement différente de l'industrie du cinéma où il n'y a pas de limites. J'ai donné le film à Michel Seydoux en France.<brk>"	And, oh, surprise, in Europe <p>it</p> attracted a great number of people it was playing openly.	Et surprise, en Europe, il a attiré un grand nombre de personnes et a été projeté librement.	Et surprise, en Europe, <p>il</p> a attiré un grand nombre de personnes et a été projeté librement.
"Because it looked so much better on me?"""	" Parce qu'il me semblait tellement mieux?"""	"We're locked out of the Lock-In. Oh, you decided to stay. Why? You know when you decide you hate an item of clothing so you give it to your maid? And then you see your maid wearing it and you're like, ""Why'd I ever give it away?<brk> Because it looked so much better on me?"""	"On est enfermés. Vous avez décidé de rester. Pourquoi? Vous savez quand vous décidez de détester un vêtement et de le donner à votre femme de chambre? Et puis vous voyez votre femme de chambre porter ça et vous pensez : ""Pourquoi est-ce que je l'ai donné?<brk>"	"Because <p>it</p> looked so much better on me?"""	"Car il m'allait beaucoup mieux ?"""	"Car <p>il</p> m'allait beaucoup mieux ?"""
I wish I could say they were good, mouse.	 J'aimerais pouvoir dire qu'elles étaient bonnes, souris.	You go ahead. I think I should find west in case he has any questions about Harvard. Oh, now that you mention it, I have a question about Harvard. What do you think... Your chances are?<brk> I wish I could say they were good, mouse.	Vas-y. Je devrais trouver West au cas où il aurait des questions à propos d'Harvard. Oh, maintenant que vous en parlez, j'ai une question à propos d'Harvard. Qu'en pensez-vous... Vous en avez des chances?<brk>	I wish I could say <p>they</p> were good, mouse.	J'aimerais pouvoir dire qu'elles sont bonnes, Mouse.	J'aimerais pouvoir dire qu'<p>elles</p> sont bonnes, Mouse.
But it also reminds us how precious every moment can be...	 Mais elle nous rappelle combien chaque moment peut être précieux...	But couldn't make the trip. New Brunswick? That's, like, an hour away. They weren't close. Juan's death reminds us how short life is.<brk> But it also reminds us how precious every moment can be...	Mais ils n'ont pas pu faire le voyage. New Brunswick? C'est à environ une heure d'ici. Ils n'étaient pas près. La mort de Juan nous rappelle combien la vie est courte.<brk>	But <p>it</p> also reminds us how precious every moment can be...	Mais elle nous rappelle aussi comment chaque moment peuvent être précieux..	Mais <p>elle</p> nous rappelle aussi comment chaque moment peuvent être précieux..
This time... we don't know what it did.	 Cette fois, nous ne savons pas ce qu'elle a fait.	How you gonna explain that to him? Well, that's more your concern. Well, perhaps it'll jog his memory. Or give him nightmares. Last time, this curse took away everyone's memories.<brk> This time... we don't know what it did.	Comment allez-vous lui expliquer ça? Eh bien, c'est plus votre inquiétude. Eh bien, peut-être qu'il va rafraîchir sa mémoire. Ou lui faire des cauchemars. La dernière fois, cette malédiction a enlevé les souvenirs de tout le monde.<brk>	This time... we don't know what <p>it</p> did.	Cette fois-ci... On ne sait pas ce qu'elle a provoqué.	Cette fois-ci... On ne sait pas ce qu'<p>elle</p> a provoqué.
In fact, they feel fresh, lively, and ready for anything that might come up.	 En fait, elles se sentent fraîches, vivantes, et prêtes pour tout ce qui pourrait venir.	I found your old pantyhose commercial online. Hey, 54 views. Not too shabby. After a long day in the office, your legs must be tired and aching. Not at all.<brk> In fact, they feel fresh, lively, and ready for anything that might come up.	J'ai trouvé une publicité pour votre vieille robe de culotte. Hé, 54 vues. Pas trop moche. Après une longue journée au bureau, vos jambes doivent être fatiguées et douloureuses. Pas du tout.<brk>	In fact, <p>they</p> feel fresh, lively, and ready for anything that might come up.	En fait, elles se sentent fraîches, vivantes, et prêtes à tout ce qui pourrait arriver	En fait, <p>elles</p> se sentent fraîches, vivantes, et prêtes à tout ce qui pourrait arriver
"Then when I turned ""Letterman"" off, it was back."	" Puis quand j'ai éteint ""Letterman"", elle était revenue."	"It was about 10:00. He didn't tell you that, did he? Were both cars home? Well, I'm not spying on the guy or anything, but we were out here a little later. I noticed his car was gone.<brk> Then when I turned ""Letterman"" off, it was back."	Il était environ 10:00. Il ne t'a pas dit ça, n'est-ce pas? Les deux voitures étaient à la maison? Eh bien, je n'espionne pas le type, mais nous étions là un peu plus tard. J'ai remarqué que sa voiture était partie.<brk>	"Then when I turned ""Letterman"" off, <p>it</p> was back."	Puis, quand j'ai eu fini de regarder le Letterman Show, elle était revenue.	Puis, quand j'ai eu fini de regarder le Letterman Show, <p>elle</p> était revenue.
When they do show up, they should obviously be well-dressed.	 Quand elles se pointent, elles doivent être bien habillées.	She's a lactation consultant with compelling first-hand testimony. If she holds up. Now, the girls will be front and center, right? Well, we don't want them to miss too much school. They won't have to be there every day.<brk> When they do show up, they should obviously be well-dressed.	C'est une consultante en lactation avec des témoignages directs et convaincants. Si elle se montre la tête. Maintenant, les filles seront au centre, pas vrai? Eh bien, nous ne voulons pas qu'elles ratent trop d'école. Elles n'auront pas à être là chaque jour.<brk>	When <p>they</p> do show up, they should obviously be well-dressed.	Quand elles viendront, elles devraient certainement être bien habillées.	Quand <p>elles</p> viendront, elles devraient certainement être bien habillées.
-Even similar models? -Eight years ago, it was common.	 - Même des modèles similaires? - Il y a 8 ans, elle était commune.	-His mother's still alive. -Beatrice should not be here! I will restart you in 12 hours. I did not find the battery. The model is no longer manufactured.<brk> -Even similar models? -Eight years ago, it was common.	- Sa mère est toujours en vie. - Béatrice ne devrait pas être là! Je vous relancerai dans 12 heures. Je n'ai pas trouvé la batterie. La maquette n'est plus fabriquée.<brk>	-Even similar models? -Eight years ago, <p>it</p> was common.	- Il ya huit ans, il était courant.	- Il ya huit ans, <p>il</p> était courant.
The ball knocked it over and it broke.	 La balle l'a renversé et il s'est cassé.	Loser! Please don't touch! That was fun. Did that horse belong to you? - Yes.<brk> The ball knocked it over and it broke.	Loser! S'il te plaît, ne touche pas! C'était marrant. Ce cheval te appartenait-il? - Oui.<brk>	The ball knocked it over and <p>it</p> broke.	La balle l'a fait tomber, il s'est cassé.	La balle l'a fait tomber, <p>il</p> s'est cassé.
If it is in public, it is in danger.	 S'il est en public, il est en danger.	We're veering-- And i am the commander of the mission! The church has spoken. The 12 have lost their way. The location of the cross must be secret.<brk> If it is in public, it is in danger.	Nous regardons... Et je suis le commandant de la mission! L'église a parlé. Les 12 ont perdu leur chemin. L'emplacement de la croix doit être secret.<brk>	If <p>it</p> is in public, it is in danger.	S'il est rendu public, elle est en danger.	S'<p>il</p> est rendu public, elle est en danger.
They're on the shelf right where they always are.	 Elles sont sur l'étagère où elles sont toujours.	Oh, my God! It only happens twice. Hey. Can I talk to you in the storeroom? I can't, um, find the olives.<brk> They're on the shelf right where they always are.	Oh, mon Dieu! Ça n'arrive que deux fois. Hey. Je peux te parler dans la réserve? Je ne peux pas, euh, trouver les olives.<brk>	<p>They</p>'re on the shelf right where they always are.	Elles sont sur l'étagère là où elles sont toujours. Ouais.	<p>Elles</p> sont sur l'étagère là où elles sont toujours. Ouais.
They're sticky and they're on the back, Mike.	 Elles sont collantes et sur le dos, Mike.	That is my definition of robust. My speech is a face-melter. These buzz cuts are gonna flip. It's not your speech. My fingerprints are all over that sucker.<brk> They're sticky and they're on the back, Mike.	"C'est ma définition de "" Robuste"". Mon discours est une ""face-melter"". Ces ""bouzz cuts"" vont basculer. Ce n'est pas ton discours. Mes empreintes sont partout sur cette merde.<brk>"	<p>They</p>'re sticky and they're on the back, Mike.	Elles sont collantes et elles sont au verso, Mike.	<p>Elles</p> sont collantes et elles sont au verso, Mike.
I designed the machine to detect acts of terror, but it sees everything...	 La machine devait repérer des actes terroristes, mais elle voit tout...	<brk> I designed the machine to detect acts of terror, but it sees everything...	<brk>	I designed the machine to detect acts of terror, but <p>it</p> sees everything...	J'ai conçu la  machine  pour détecter les actes de terrorisme, mais elle voit tout...	J'ai conçu la  <hon>machine<hoff>  pour détecter les actes de terrorisme, mais <p>elle</p> voit tout...
This poem, it reminds me of the day my babies were born.	 Ce poème me rappelle le jour où mes bébés sont nés.	But Stevie felt like I had betrayed Olivia. I thought that we would eventually make our peace, and get past it, but he-- - But he just left. - Yeah. Hmm.<brk> This poem, it reminds me of the day my babies were born.	Mais Stevie avait l'impression que j'avais trahi Olivia. Je pensais qu'on ferait enfin la paix et qu'on passerait par là, mais il... - Mais il est parti. - Ouais. Hmm.<brk>	This poem, <p>it</p> reminds me of the day my babies were born.	Ce  poème , il me rappelle le jours où mes bébés sont nés..	Ce  <hon>poème<hoff> , <p>il</p> me rappelle le jours où mes bébés sont nés..
Those weapons he makes-- they could all be ours.	 Ces armes qu'il fabrique... elles pourraient toutes être à nous.	<brk> Those weapons he makes-- they could all be ours.	<brk>	Those weapons he makes-- <p>they</p> could all be ours.	Ces  armes  qu'il créée, elles pourraient être nôtres.	Ces  <hon>armes<hoff>  qu'il créée, <p>elles</p> pourraient être nôtres.
This symbol-- it doesn't mean anything.	 Ce symbole... il ne veut rien dire.	Dozens, okay? I spent hours searching through Japanese symbols, then Chinese, then Korean. Couldn't find a match to the bottom of the statue. - Oh, so a dead end? - No, breakthrough.<brk> This symbol-- it doesn't mean anything.	Des dizaines d'heures, d'accord? J'ai passé des heures à chercher des symboles japonais, chinois, coréen, puis chinois. Je n'ai pas trouvé de correspondance en bas de la statue. - Oh, alors une impasse? - Non, une percée.<brk>	This symbol-- <p>it</p> doesn't mean anything.	Ce  symbole , il ne veut rien dire.	Ce  <hon>symbole<hoff> , <p>il</p> ne veut rien dire.
If the sulphide stays in the vat, it will spoil the wine.	 Si le sulfure reste dans la cuve, il gâchera le vin.	We burn sulphur sticks to sterilise the vats. Is that what Oskar was doing? Cleaning the vat? Well, if he was, he wasn't doing it right. You burn the stick over a bowl so it won't stick to the vat.<brk> If the sulphide stays in the vat, it will spoil the wine.	On brûle des bâtonnets de soufre pour stériliser les cuves. C'est ce que Oskar faisait? Il nettoyait la cuve? Eh bien, si c'était le cas, ce n'était pas bien. On brûle le bâtonnet sur un bol pour qu'il ne colle pas à la cuve.<brk>	If the sulphide stays in the vat, <p>it</p> will spoil the wine.	Si le  sulfure  reste dans la cuve, il gâtera le vin.	Si le  <hon>sulfure<hoff>  reste dans la cuve, <p>il</p> gâtera le vin.
"If two girls saw us walking down the street, they'd say, ""hey, those guys are twins."	" Si deux filles nous voyaient marcher dans la rue, elles diraient, ""Hé, ces gars sont des jumeaux."	"- Say it. I'm your peer. You're my peer. - We're exactly the same. - We're exactly the same.<brk> If two girls saw us walking down the street, they'd say, ""hey, those guys are twins."	- Dis-le. Je suis ton camarade. Tu es mon camarade. - On est exactement les mêmes. - On est exactement les mêmes.<brk>	"If two girls saw us walking down the street, <p>they</p>'d say, ""hey, those guys are twins."	"Si deux  filles  nous voient descendre la rue, elles diraient, ""hey, ces deux-là sont jumeaux."	"Si deux  <hon>filles<hoff>  nous voient descendre la rue, <p>elles</p> diraient, ""hey, ces deux-là sont jumeaux."
I had a dream, and it made me go to Aiga.	 J'avais un rêve, et il m'a fait aller à Aiga.	Are you gonna leave again? Yeah. I can't come back anymore. I went to Aiga, and... Stay here...<brk> I had a dream, and it made me go to Aiga.	Tu vas repartir? Oui. Je ne peux plus revenir. Je suis allé à Aiga, et... Reste ici...<brk>	I had a dream, and <p>it</p> made me go to Aiga.	J'ai fait un  rêve , et il m'a fait aller à Aiga.	J'ai fait un  <hon>rêve<hoff> , et <p>il</p> m'a fait aller à Aiga.
Women don't know what they do to us.	 Les femmes ne savent pas ce qu'elles font de nous.	We're having a dance. How's your night? Yeah, pretty... Pretty shit. Just found out me best mate's been having sex with... probably the only girl I've ever really loved.<brk> Women don't know what they do to us.	On fait une danse. Comment vas-tu? Ouais, jolie... jolie merde. J'ai découvert que mon meilleur ami faisait l'amour avec... probablement la seule fille que j'aie jamais vraiment aimée.<brk>	Women don't know what <p>they</p> do to us.	Les  femmes  ne savent pas ce qu'elles nous font.	Les  <hon>femmes<hoff>  ne savent pas ce qu'<p>elles</p> nous font.
Many women protested that they liked cooking and housework and catering to men.	 De nombreuses femmes ont protesté contre le fait qu'elles aimaient cuisiner, faire les tâches ménagères et nourrir les hommes.	Woman's place is more at home than to advance herself too much. I know the girls in my office feel the way I do. We're all right the way we are. There's nothing wrong with this. I'm totally against it. I feel I don't know what they're being liberated from.<brk> Many women protested that they liked cooking and housework and catering to men.	La place des femmes est plus à la maison qu'à se faire avancer trop. Je sais que les filles dans mon bureau ressentent comme moi. Nous sommes tous biens comme nous sommes. Ce n'est rien de mal. Je suis totalement contre. Je ne sais pas de quoi elles sont libérées.<brk>	Many women protested that <p>they</p> liked cooking and housework and catering to men.	Beaucoup de  femmes  rétorquaient qu'elles aimaient faire la cuisine, le ménage et s'occuper des hommes.	Beaucoup de  <hon>femmes<hoff>  rétorquaient qu'<p>elles</p> aimaient faire la cuisine, le ménage et s'occuper des hommes.
And the bullet is only mildly deformed, so it had to have come through the open window.	 Et la balle n'est que légèrement déformée, donc elle a dû passer par la fenêtre ouverte.	"Turn back that way again. They're both turning away from the shot. Because Donna saw the gun, so it wasn't random. All right, so she screams ""gun,"" and they both instinctively turn away. But there was no bullet hole in the car door.<brk> And the bullet is only mildly deformed, so it had to have come through the open window."	"Retourne dans cette direction encore une fois. Ils se détournent tous les deux du tir. Parce que Donna a vu le pistolet, donc ce n'était pas aléatoire. D'accord, donc elle a crié ""arme,"" et ils se détournent tous les deux instinctivement. Mais il n'y avait pas de trou de balle dans la porte de la voiture.<brk>"	And the bullet is only mildly deformed, so <p>it</p> had to have come through the open window.	Et la  balle  n'est que légèrement déformée, donc elle a du entrer par la fenêtre ouverte.	Et la  <hon>balle<hoff>  n'est que légèrement déformée, donc <p>elle</p> a du entrer par la fenêtre ouverte.
You'll give me 700,000 but I'm using my house as collateral, it's worth at least 900.	 Vous me donnerez 700.000 mais j'utilise ma maison comme garantie, elle vaut au moins 900.	Read it! - I read it. You want to expand, hire, buy land... And you're certain you'll have a 30% return within a year. 30-40%, Giampiero, it's a conservative estimate. It's not exactly a gift, you know...<brk> You'll give me 700,000 but I'm using my house as collateral, it's worth at least 900.	Lisez! - Je l'ai lu. Vous voulez vous développer, engager, acheter des terrains... Et vous êtes sûr d'avoir un retour de 30% en un an. 30-40%, Giampiero, c'est une estimation conservative. Ce n'est pas exactement un cadeau, vous savez...<brk>	You'll give me 700,000 but I'm using my house as collateral, <p>it</p>'s worth at least 900.	Vous me donnez 700 mille mais je mets ma  maison  comme garantie, elle en vaut au moins 900.	Vous me donnez 700 mille mais je mets ma  <hon>maison<hoff>  comme garantie, <p>elle</p> en vaut au moins 900.
Looks like the perp tried to grab her bracelet, and it broke.	 On dirait que la perpe a essayé de saisir son bracelet, et il s'est cassé.	She's a tennis player. Took two shots to the chest. Casings recovered, a nine mil. - What are we picking up? - Little diamonds.<brk> Looks like the perp tried to grab her bracelet, and it broke.	C'est une joueuse de tennis. Elle a tiré deux balles à la poitrine. Casings s'est rétabli, un 9 mil. - Qu'est-ce qu'on ramasse? - Des petits diamants.<brk>	Looks like the perp tried to grab her bracelet, and <p>it</p> broke.	On dirait que l'auteur a essayé d'arracher son  bracelet  et il s'est cassé.	On dirait que l'auteur a essayé d'arracher son  <hon>bracelet<hoff>  et <p>il</p> s'est cassé.
So our victims were either transported from the '90s or they work for Hillary Clinton or our killer was a scrunchie freak.	 Donc, soit nos victimes ont été transportées depuis les années 90, soit elles travaillent pour Hillary Clinton, ou notre tueur était un monstre scrunchie.	Remarkable. It is the same. - What? Same weapon? - Same scrunchie.<brk> So our victims were either transported from the '90s or they work for Hillary Clinton or our killer was a scrunchie freak.	C'est remarquable. C'est la même chose. - Quoi? La même arme? - La même scrunchie.<brk>	So our victims were either transported from the '90s or <p>they</p> work for Hillary Clinton or our killer was a scrunchie freak.	Donc soit nos  victimes  on été transportées des années 90 ou elles travaillent pour Hillary Clinton ou notre tueur est un fou de chouchous.	Donc soit nos  <hon>victimes<hoff>  on été transportées des années 90 ou <p>elles</p> travaillent pour Hillary Clinton ou notre tueur est un fou de chouchous.
It's time to send this cockroach back to the hell it came from.	 Il est temps de renvoyer ce cafard en enfer, il vient de là.	No. Move out of the way, son. Dad! Dai, get Rick. Take him out of here.<brk> It's time to send this cockroach back to the hell it came from.	Non. Sors du chemin, fiston. Papa! Attrape Rick. Emmene-le d'ici.<brk>	It's time to send this cockroach back to the hell <p>it</p> came from.	Il est temps de renvoyer ce  cafard  de l'enfer d'où il vient.	Il est temps de renvoyer ce  <hon>cafard<hoff>  de l'enfer d'où <p>il</p> vient.
Yeah, I ran the prints through the system, but they're smudged.	 Oui, j'ai vérifié les tirages, mais ils sont tachés.	Uh-huh. And just how do you expect me to explain picking up a margarita machine to Cat on the way to her apartment on her birthday, which supposedly you promised not to throw a party for? Good point. It's a match-- DNA of the hair and blood from a woman mid-to-late 20s. Sounds like Amy. What about the prints from the newspaper?<brk> Yeah, I ran the prints through the system, but they're smudged.	Et comment vous attendez-vous à ce que je vous explique comment avoir ramassé une machine Margaret à Cat en allant chez elle à son anniversaire, pour lequel vous avez promettu de ne pas organiser une fête? Bon point. C'est une correspondance... de l'ADN des cheveux et du sang d'une femme de la vingtaine. Ça ressemble à celle d'Amy. Et les tirages du journal?<brk>	Yeah, I ran the prints through the system, but <p>they</p>'re smudged.	Ouais, j'ai rentré les  empreintes  dans le système, mais elles sont tachées.	Ouais, j'ai rentré les  <hon>empreintes<hoff>  dans le système, mais <p>elles</p> sont tachées.
I know that you all think you're being all open-minded by electing these two homecoming queens, but I think you all should know they're not really lesbians.	 Je sais que vous pensez tous être ouvert d'esprit en électant ces deux reines naissantes, mais je pense que vous devriez tous savoir qu'elles ne sont pas vraiment lesbiennes.	What an entrance. I am such a proud papa. Looks like you won't be getting your lesbian after all. Yeah, we'll see. Can I just say something?<brk> I know that you all think you're being all open-minded by electing these two homecoming queens, but I think you all should know they're not really lesbians.	Quelle entrée. Je suis un fière papa. On dirait que tu ne seras pas lesbien après tout. Ouais, on verra. Je peux dire quelque chose?<brk>	I know that you all think you're being all open-minded by electing these two homecoming queens, but I think you all should know <p>they</p>'re not really lesbians.	Je sais que vous pensez tous être ouvert d'esprit En élisant ces deux  reines , Mais je pense que vous devriez savoir qu'elles ne sont pas vraiment lesbienne.	Je sais que vous pensez tous être ouvert d'esprit En élisant ces deux  <hon>reines<hoff> , Mais je pense que vous devriez savoir qu'<p>elles</p> ne sont pas vraiment lesbienne.
The women have been instructed about what they can speak about.	 Les femmes ont été instruites sur ce dont elles peuvent parler.	The governor and I have organised this event but it's us women that made it happen. 'I've changed.' I've changed. I've changed. So, I want everyone to be clear about how things will run today. Liz has organised the women.<brk> The women have been instructed about what they can speak about.	Le Gouverneur et moi avons organisé cet événement mais c'est nous, les femmes qui l'avons fait. J'ai changé. J'ai changé. J'ai changé. Donc, je veux que tout le monde soit clair sur le cours des choses aujourd'hui. Liz a organisé les femmes.<brk>	The women have been instructed about what <p>they</p> can speak about.	Les  femmes  ont été informées des sujets dont elles peuvent parler.	Les  <hon>femmes<hoff>  ont été informées des sujets dont <p>elles</p> peuvent parler.
Tell your people not to believe everything they see on TV or read online.	 Dites à vos gens de ne pas croire tout ce qu'ils voient à la télé ou lu en ligne.	I always push myself too hard. You should know that by now. Your call. (Jackie) You're gonna hear a lot of crazy rumors in the next few days. So this happens with every deployment.<brk> Tell your people not to believe everything they see on TV or read online.	Je me pousse toujours trop fort. Tu devrais le savoir maintenant. À ton appel. Tu vas entendre beaucoup de rumeurs folles dans les prochains jours. Donc ça arrive avec chaque déploiement.<brk>	Tell your people not to believe everything <p>they</p> see on TV or read online.	Dites aux  personnes  de ne pas croire tout ce qu'elles voient à la télévision ou lisent en ligne.	Dites aux  <hon>personnes<hoff>  de ne pas croire tout ce qu'<p>elles</p> voient à la télévision ou lisent en ligne.
Especially when all these other girls are just letting their entire high school lives be defined by some boy they're just praying will take them to senior prom.	 Surtout quand toutes ces autres filles ne laisse que leur vie entière au lycée être définie par un garçon qu'elles prient les amènera au bal de fin d'études.	Oh, you told me to keep an eye on Lydia, and, um, he's had a crush on her since, like, third grade, so, I'm gonna have to talk to him. I know it's hard.. Sitting here.. Trying not to look at him. But think of how strong it makes you.<brk> Especially when all these other girls are just letting their entire high school lives be defined by some boy they're just praying will take them to senior prom.	Oh, tu m'as dit de surveiller Lydia, et, euh, il était amoureux d'elle depuis, genre, le CE1, donc, je vais devoir lui parler. Je sais que c'est dur.. De rester ici.. De ne pas essayer de le regarder. Mais pensez à combien il vous rend fort.<brk>	Especially when all these other girls are just letting their entire high school lives be defined by some boy <p>they</p>'re just praying will take them to senior prom.	Particulièrement quand toutes les autres  filles  laissent juste toute leur scolarité être défini par un garçon qu'elles prient les emmèneront au bal de promo.	Particulièrement quand toutes les autres  <hon>filles<hoff>  laissent juste toute leur scolarité être défini par un garçon qu'<p>elles</p> prient les emmèneront au bal de promo.
Now women are more educated, they're gonna make more money and pretty much run everything.	 Les femmes sont mieux éduquées, elles gagneront plus d'argent et géreront presque tout.	Being cool, doing cool things, and before you know it, you're part of their agenda. What? You know, you should read this book. It's called The End of Men. In it they talk about how, pretty soon, men are gonna become irrelevant.<brk> Now women are more educated, they're gonna make more money and pretty much run everything.	"Tu devais être cool, faire des trucs cool, et avant de savoir, tu faisais partie de leur programme. Quoi? Tu devrais lire ce livre. Il s'appelle ""The End of Men"". Il parle des hommes qui vont bientôt devenir inutiles.<brk>"	Now women are more educated, <p>they</p>'re gonna make more money and pretty much run everything.	Maintenant que les  femmes  sont plus instruites, elles gagneront davantage d'argent et vont tout gérer.	Maintenant que les  <hon>femmes<hoff>  sont plus instruites, <p>elles</p> gagneront davantage d'argent et vont tout gérer.
Pump some water on that steel so it doesn't overheat!	 Pompez de l'eau sur cet acier pour qu'il ne surchauffe pas!	We need two ladders and a rope bag. You pull him off, he bleeds out right here, right now. Chief? Get the k-12. We're cutting him down.<brk> Pump some water on that steel so it doesn't overheat!	On a besoin de deux échelles et d'un sac à corde. Vous l'enlevez, il saigne, là. Chef? Prenez le K-12. On le découpe.<brk>	Pump some water on that steel so <p>it</p> doesn't overheat!	Versez de l'eau sur cet  acier  afin qu'il ne surchauffe pas!	Versez de l'eau sur cet  <hon>acier<hoff>  afin qu'<p>il</p> ne surchauffe pas!
We believe that people are being abducted as they approach the town line.	 Nous pensons que les gens sont enlevés quand ils approchent de la ligne de la ville.	Everyone, I know that you're frightened and confused, but I need you to listen. Is it true? Is there... is there some kind of monster keeping us from leaving town? Is that what happened to my brothers? Yes.<brk> We believe that people are being abducted as they approach the town line.	Je sais que vous êtes effrayés et confus, mais j'ai besoin que vous écoutiez. Est-ce vrai? Y a-t-il... y a-t-il une sorte de monstre nous empêchant de quitter la ville? Est-ce ce qui est arrivé à mes frères? Oui.<brk>	We believe that people are being abducted as <p>they</p> approach the town line.	Nous pensons que les  personnes  sont enlevées quand elles approchent de la limite de la ville.	Nous pensons que les  <hon>personnes<hoff>  sont enlevées quand <p>elles</p> approchent de la limite de la ville.
A long time ago, in a magical, faraway land, several women lived together and, surprise, surprise, they didn't exactly get along.	 Il y a longtemps, dans un pays magique et éloigné, plusieurs femmes vivaient ensemble et, surprise, surprise, elles ne s'entendaient pas exactement.	"So peaceful. Wake up! We got one more! Now, if this don't get you to sleep, nothing will. ""Cinderella"" by nobody remembers.<brk> A long time ago, in a magical, faraway land, several women lived together and, surprise, surprise, they didn't exactly get along."	"Si paisible. Réveille-toi! On en a une de plus! Si ça ne te fait pas dormir, rien ne le fera. ""Cendèle"" dont personne ne se souvient.<brk>"	A long time ago, in a magical, faraway land, several women lived together and, surprise, surprise, <p>they</p> didn't exactly get along.	Il était une fois, dans un monde lointain et magique, quatre  femmes  qui vivaient ensemble, et, surprise, surprise, elles ne s'entendaient pas bien.	Il était une fois, dans un monde lointain et magique, quatre  <hon>femmes<hoff>  qui vivaient ensemble, et, surprise, surprise, <p>elles</p> ne s'entendaient pas bien.
